timestamp,open,high,low,close,adjusted close,volume,dividend amount
2025-07-18,282.8300,287.1600,279.8700,285.8700,278.7002,16341671,0.0000
2025-07-11,292.5000,295.6100,282.2100,283.5900,276.4774,17664449,0.0000
2025-07-03,290.9300,295.1081,286.9000,291.9700,284.6472,11878987,0.0000
2025-06-27,281.6500,296.1600,280.2100,289.7000,282.4341,19051199,0.0000
2025-06-20,279.3050,286.9100,277.2000,280.9700,273.9231,17965949,0.0000
2025-06-13,268.1000,283.0600,266.7100,277.2200,270.2671,20812836,0.0000
2025-06-06,257.8500,270.1700,257.2200,268.8700,262.1265,13070565,0.0000
2025-05-30,261.0000,265.0000,256.7700,259.0600,252.5626,17566804,0.0000
2025-05-23,265.4500,269.2800,255.7900,258.6300,252.1434,15204641,0.0000
2025-05-16,252.5000,267.9800,244.6500,266.7600,260.0695,20440246,0.0000
2025-05-09,243.7400,256.5200,243.6400,249.2000,242.9499,16977083,1.6800
2025-05-02,232.8600,245.6900,232.0700,245.5500,237.7884,20198202,0.0000
2025-04-25,238.0650,249.3400,224.4401,232.4100,225.0637,39218052,0.0000
2025-04-17,239.7700,243.2999,235.8900,238.8100,231.2614,16190928,0.0000
2025-04-11,219.2400,237.5800,214.5000,235.4800,228.0367,31932696,0.0000
2025-04-04,242.7400,252.7900,226.8800,227.4800,220.2895,28005665,0.0000
2025-03-28,247.3100,254.3200,242.0700,244.0000,236.2874,18354282,0.0000
2025-03-21,249.2500,254.6300,237.2240,243.8700,236.1615,27866866,0.0000
2025-03-14,261.5600,266.4500,241.6800,248.3500,240.4999,25513710,0.0000
2025-03-07,254.7350,261.9600,245.1823,261.5400,253.2729,22284160,0.0000
2025-02-28,261.5000,263.8450,246.5400,252.4400,244.4606,25541761,0.0000
2025-02-21,261.9300,265.0900,259.8300,261.4800,253.2148,18534169,0.0000
2025-02-14,250.8600,261.9400,246.8700,261.2800,253.0212,19898073,1.6700
2025-02-07,252.4000,265.7200,251.8400,252.3400,242.7375,30149848,0.0000
2025-01-31,222.1900,261.8000,219.8400,255.7000,245.9696,39048997,0.0000
2025-01-24,224.9900,227.4500,220.3500,224.8000,216.2455,15594637,0.0000
2025-01-17,217.8900,225.9550,214.6100,224.7900,216.2359,18990367,0.0000
2025-01-10,223.0000,226.7110,216.8000,219.7500,211.3877,12337094,0.0000
2025-01-03,220.5400,223.6600,217.6000,222.6500,214.1773,10819153,0.0000
2024-12-27,222.8100,225.4000,221.0800,222.7800,214.3024,9272351,0.0000
2024-12-20,230.7300,231.0300,220.0300,223.3600,214.8603,28267440,0.0000
2024-12-13,238.0000,239.3500,227.8000,230.8200,222.0364,20886084,0.0000
2024-12-06,227.5000,238.3800,225.5100,238.0400,228.9817,18743737,0.0000
2024-11-29,223.3500,230.3600,222.6500,227.4100,218.7562,17274177,0.0000
2024-11-22,207.0000,227.2000,205.3701,222.9700,214.4851,21386866,0.0000
2024-11-15,214.4000,215.4100,204.0700,204.9900,197.1893,19438346,1.6700
2024-11-08,207.6500,216.7000,205.5700,213.7200,203.9717,15846890,0.0000
2024-11-01,215.5000,216.2500,203.5100,208.2500,198.7512,26467891,0.0000
2024-10-25,231.2100,233.3400,214.3850,214.6700,204.8784,31380820,0.0000
2024-10-18,233.5700,237.3700,230.1700,232.2000,221.6088,18477394,0.0000
2024-10-11,225.3800,235.8300,225.0200,233.2600,222.6204,18398213,0.0000
2024-10-04,220.6500,226.0800,215.7980,226.0000,215.6916,17778630,0.0000
2024-09-27,218.0000,224.1500,217.2700,220.8400,210.7669,16300165,0.0000
2024-09-20,215.8800,218.8400,210.3700,217.7000,207.7702,28532770,0.0000
2024-09-13,201.9400,216.0900,201.4300,214.7900,204.9929,21518747,0.0000
2024-09-06,201.9100,205.9500,199.3350,200.7400,191.5837,13519865,0.0000
2024-08-30,196.0000,202.1700,195.9000,202.1300,192.9103,15570283,0.0000
2024-08-23,193.8400,197.9200,193.7150,196.1000,187.1554,11022549,0.0000
2024-08-16,191.2500,194.3500,189.0001,193.7800,184.9412,11330854,0.0000
2024-08-09,184.5500,192.8800,181.8100,191.4500,182.7175,18895865,1.6700
2024-08-02,193.1800,194.5499,185.7000,189.1200,178.9329,20594367,0.0000
2024-07-26,183.4000,196.2600,182.8600,191.7500,181.4213,25458498,0.0000
2024-07-19,183.3800,189.4700,181.9500,183.2500,173.3791,17829469,0.0000
2024-07-12,176.4100,184.1600,174.4500,182.8300,172.9818,16071235,0.0000
2024-07-05,173.4500,177.9800,173.3800,176.0200,166.5386,9939255,0.0000
2024-06-28,175.0000,178.4599,170.4100,172.9500,163.6340,18850478,0.0000
2024-06-21,168.7600,174.9600,167.5000,172.4600,163.1703,21531360,0.0000
2024-06-14,169.5500,172.4700,166.8100,169.2100,160.0954,16222067,0.0000
2024-06-07,166.5400,171.3050,163.5300,170.0100,160.8523,14102396,0.0000
2024-05-31,170.4400,171.0850,163.8400,166.8500,157.8625,15594186,0.0000
2024-05-24,169.0000,175.4600,168.3800,170.8900,161.6849,18410125,0.0000
2024-05-17,167.5000,169.6300,166.4800,169.0300,159.9251,15933303,0.0000
2024-05-10,166.5000,170.2600,165.8800,167.1500,158.1464,17421523,1.6700
2024-05-03,167.4000,168.2200,162.6200,165.7100,155.2249,22536194,0.0000
2024-04-26,182.4500,184.6800,165.6600,167.1300,156.5550,42329269,0.0000
2024-04-19,185.5700,187.4800,180.1700,181.5800,170.0907,16929550,0.0000
2024-04-12,189.2400,191.2500,181.6850,182.2700,170.7371,14955313,0.0000
2024-04-05,190.0000,193.2800,187.3400,189.1400,177.1724,12808073,0.0000
2024-03-28,190.2600,191.9299,188.5000,190.9600,178.8772,15383298,0.0000
2024-03-22,191.7000,193.9800,190.0100,190.8400,178.7648,23968505,0.0000
2024-03-15,195.0900,199.1800,190.7000,191.0700,178.9802,27466323,0.0000
2024-03-08,187.7600,198.7300,187.6000,195.9500,183.5515,29085296,0.0000
2024-03-01,185.6000,188.3800,182.6200,188.2000,176.2918,21955379,0.0000
2024-02-23,187.6400,188.7700,178.7500,185.7200,173.9688,17487852,0.0000
2024-02-16,185.9000,188.9500,182.2600,187.6400,175.7673,21745006,0.0000
2024-02-09,185.5100,187.1800,181.4900,186.3400,174.5495,22784812,1.6600
2024-02-02,187.4600,189.4600,182.7100,185.7900,172.4813,28283876,0.0000
2024-01-26,172.8200,196.9000,172.4000,187.4200,173.9945,56232762,0.0000
2024-01-19,165.8000,171.5791,165.0400,171.4800,159.1964,19864308,0.0000
2024-01-12,158.6900,165.9800,157.8850,165.8000,153.9232,17643392,0.0000
2024-01-05,162.8300,163.2900,158.6700,159.1600,147.7589,14822074,0.0000
2023-12-29,162.2300,164.1800,162.0500,163.5500,151.8344,9376537,0.0000
2023-12-22,162.2300,163.3300,159.5300,162.1400,150.5254,17686398,0.0000
2023-12-15,162.6800,166.3400,160.1490,162.2300,150.6090,33504550,0.0000
2023-12-08,160.2900,162.7900,159.9700,161.9600,150.3583,21918957,0.0000
2023-12-01,154.9900,160.5900,154.7500,160.5500,149.0493,21900644,0.0000
2023-11-24,152.5100,155.7050,152.3500,155.1800,144.0640,11362696,0.0000
2023-11-17,148.4600,153.5000,147.3500,152.8900,141.9380,19547595,0.0000
2023-11-10,147.8900,149.6800,145.2800,149.0200,138.3452,18357944,1.6600
2023-11-03,143.1900,148.4450,142.5800,147.9000,135.7683,22959464,0.0000
2023-10-27,136.6300,144.7000,135.8700,142.5200,130.8296,30227448,0.0000
2023-10-20,139.2800,140.6200,136.3100,137.1600,125.9093,21044049,0.0000
2023-10-13,142.3000,143.4150,138.2700,138.4600,127.1027,16386334,0.0000
2023-10-06,140.0400,142.9400,139.8600,142.0300,130.3798,15932918,0.0000
2023-09-29,146.5700,147.4300,139.6100,140.3000,128.7917,23445425,0.0000
2023-09-22,145.7700,151.9299,144.6600,146.9100,134.8595,23597168,0.0000
2023-09-15,148.5700,148.7800,145.5300,145.9900,134.0150,19316647,0.0000
2023-09-08,147.9100,149.0000,147.1200,147.6800,135.5664,13719451,0.0000
2023-09-01,145.4100,148.1000,145.2100,147.9400,135.8050,15198607,0.0000
2023-08-25,141.4200,145.4700,141.1100,145.3500,133.4275,15614989,0.0000
2023-08-18,143.0500,143.3650,139.7600,141.4100,129.8107,18826007,0.0000
2023-08-11,145.0000,146.5000,142.2050,143.1200,131.3804,19428470,1.6600
2023-08-04,143.8100,146.0900,142.1700,144.2400,130.8838,24072830,0.0000
2023-07-28,139.3500,143.9500,138.7788,143.4500,130.1669,24310886,0.0000
2023-07-21,133.2600,140.3200,133.1000,138.9400,126.0745,29295540,0.0000
2023-07-14,131.7600,135.3300,131.6950,133.4000,121.0475,15109770,0.0000
2023-07-07,133.4200,134.3500,131.5500,132.0800,119.8497,10923840,0.0000
2023-06-30,129.3900,135.0300,129.3100,133.8100,121.4195,18695850,0.0000
2023-06-23,136.3600,137.2300,129.1800,129.4300,117.4451,27111509,0.0000
2023-06-16,136.0000,139.4690,135.8216,137.4800,124.7497,24228597,0.0000
2023-06-09,133.1200,136.1000,131.8800,135.3000,122.7716,21174178,0.0000
2023-06-02,129.5600,133.1200,127.4600,132.4200,120.1583,24339245,0.0000
2023-05-26,127.5000,129.6600,125.0100,128.8900,116.9551,21029979,0.0000
2023-05-19,123.0000,128.2900,122.3400,127.2600,115.4761,18284524,0.0000
2023-05-12,123.7600,123.9200,120.5500,122.8400,111.4653,20404364,1.6600
2023-05-05,126.3500,126.7500,121.7563,123.6500,110.6840,21164660,0.0000
2023-04-28,125.5500,127.2500,124.5600,126.4100,113.1546,20644224,0.0000
2023-04-21,128.3000,130.9800,125.2700,125.7300,112.5459,30341128,0.0000
2023-04-14,129.8300,131.1050,126.0000,128.1400,114.7032,19506500,0.0000
2023-04-06,130.9700,132.6100,130.3150,130.5000,116.8157,13172262,0.0000
2023-03-31,126.4700,131.4800,126.4700,131.0900,117.3438,20779522,0.0000
2023-03-24,124.3100,127.2150,122.6000,125.2900,112.1520,20458253,0.0000
2023-03-17,125.1500,128.1900,121.7100,123.6900,110.7198,66132690,0.0000
2023-03-10,129.6400,130.8600,125.1300,125.4500,112.2952,20761401,0.0000
2023-03-03,131.4200,131.8700,127.7100,129.6400,116.0459,17865677,0.0000
2023-02-24,134.0000,134.3850,128.8600,130.5700,116.8784,14198950,0.0000
2023-02-17,136.0000,137.3900,133.8900,135.0200,120.8617,16543870,0.0000
2023-02-10,135.8300,136.7400,133.3400,135.6000,121.3809,22140989,1.6500
2023-02-03,134.3200,136.9500,132.8000,136.9400,121.0866,27874571,0.0000
2023-01-27,141.4000,142.9850,132.9800,134.3900,118.8318,43345140,0.0000
2023-01-20,146.4200,147.1800,139.7500,141.2000,124.8534,21419368,0.0000
2023-01-13,144.0800,146.6600,142.9000,145.8900,129.0005,14580596,0.0000
2023-01-06,141.1000,144.2500,140.0100,143.7000,127.0640,13648755,0.0000
2022-12-30,141.7300,142.8100,139.4500,140.8900,124.5793,10477419,0.0000
2022-12-23,140.1600,143.0900,137.1950,141.6500,125.2513,19663576,0.0000
2022-12-16,147.8200,153.2100,138.9700,140.1600,123.9338,33572382,0.0000
2022-12-09,147.9400,149.1530,146.2900,147.0500,130.0262,15316930,0.0000
2022-12-02,147.9800,150.0100,145.6700,148.6700,131.4586,20066941,0.0000
2022-11-25,147.5500,150.4600,146.4500,148.3700,131.1934,16271883,0.0000
2022-11-18,142.6300,148.3100,142.0000,147.6400,130.5479,22034930,0.0000
2022-11-11,136.6400,144.1300,136.5100,143.1700,126.5954,25066114,1.6500
2022-11-04,138.0600,140.1700,133.9700,136.9600,119.6671,22491556,0.0000
2022-10-28,130.9000,138.8615,129.8500,138.5100,121.0214,26667185,0.0000
2022-10-21,121.8000,130.8450,121.4300,129.9000,113.4986,37309868,0.0000
2022-10-14,119.7900,122.5400,115.5450,120.0400,104.8835,22973512,0.0000
2022-10-07,120.1600,126.4600,118.0700,118.8200,103.8175,21614952,0.0000
2022-09-30,122.3000,124.2600,118.6100,118.8100,103.8088,22265241,0.0000
2022-09-23,126.4900,128.0600,121.7400,122.7100,107.2164,19442664,0.0000
2022-09-16,130.3300,130.9900,123.8300,127.2700,111.2006,27107187,0.0000
2022-09-09,127.8000,129.4900,126.2800,129.1900,112.8782,12004834,0.0000
2022-09-02,129.9900,131.4200,127.2400,127.7900,111.6550,15086608,0.0000
2022-08-26,137.6500,137.8500,130.3400,130.3800,113.9180,16982107,0.0000
2022-08-19,132.9600,139.3400,132.2400,138.3700,120.8991,17105977,0.0000
2022-08-12,133.1000,134.0900,129.1200,134.0100,117.0896,17254110,1.6500
2022-08-05,130.7500,132.8620,130.5100,132.4800,114.2962,17400572,0.0000
2022-07-29,128.4400,131.0000,127.5800,130.7900,112.8381,22223785,0.0000
2022-07-22,140.1500,140.3100,125.1300,128.2500,110.6468,66246811,0.0000
2022-07-15,140.6200,141.8700,135.0200,139.9200,120.7150,21089228,0.0000
2022-07-08,139.9700,141.3250,135.2700,140.4700,121.1895,16229131,0.0000
2022-07-01,142.2600,144.1550,139.2600,141.1200,121.7503,21052787,0.0000
2022-06-24,135.9000,142.3700,135.9000,142.0600,122.5613,23921844,0.0000
2022-06-17,133.9700,138.4500,132.8500,135.0200,116.4875,34055621,0.0000
2022-06-10,142.9800,144.7300,135.2500,136.1900,117.4970,18914084,0.0000
2022-06-03,138.2000,142.5794,136.8100,141.1800,121.8020,19861566,0.0000
2022-05-27,129.5000,139.7394,129.4200,139.2700,120.1542,19618090,0.0000
2022-05-20,133.1000,138.3700,125.8000,128.4800,110.8452,27360441,0.0000
2022-05-13,134.4100,136.3450,128.4300,133.6000,115.2625,31171489,1.6500
2022-05-06,133.0000,137.9900,130.8900,137.6700,117.3338,27079586,0.0000
2022-04-29,137.5900,139.8700,132.0000,132.2100,112.6803,24560464,0.0000
2022-04-22,126.6000,141.8800,125.5300,138.2500,117.8281,47056765,0.0000
2022-04-14,127.9500,130.5800,124.9100,126.5600,107.8649,15342641,0.0000
2022-04-08,130.2600,131.2300,126.7300,127.7300,108.8621,16553021,0.0000
2022-04-01,130.8200,133.0800,128.0600,130.1500,110.9246,19183786,0.0000
2022-03-25,129.0000,131.4000,127.4000,131.3500,111.9473,15440952,0.0000
2022-03-18,124.4500,128.9300,122.6850,128.7600,109.7399,22675632,0.0000
2022-03-11,126.4700,128.3450,123.1250,123.9600,105.6490,23784887,0.0000
2022-03-04,122.2100,127.3500,120.7000,126.6200,107.9160,26131658,0.0000
2022-02-25,124.2000,125.0000,118.8100,124.1800,105.8365,20417161,0.0000
2022-02-18,132.5900,132.6500,123.6100,124.3500,105.9814,26022824,0.0000
2022-02-11,137.4500,138.3500,132.3800,132.6900,113.0894,23489144,1.6400
2022-02-04,134.0900,138.8200,132.3000,137.1500,115.4723,27665550,0.0000
2022-01-28,127.9900,137.3361,124.1930,134.5000,113.2411,52800401,0.0000
2022-01-21,132.9500,133.9000,129.2700,129.3500,108.9051,20520487,0.0000
2022-01-14,134.4700,136.2000,127.9700,134.2100,112.9969,32044685,0.0000
2022-01-07,134.0700,142.2000,132.5100,134.8300,113.5189,36013766,0.0000
2021-12-31,130.6300,134.9900,129.9500,133.6600,112.5339,18454937,0.0000
2021-12-23,125.7200,130.9600,124.7000,130.6300,109.9828,17369625,0.0000
2021-12-17,123.7600,128.6400,120.7900,127.4000,107.2633,35216850,0.0000
2021-12-10,119.4000,125.3300,119.4000,124.0900,104.4765,25031512,0.0000
2021-12-03,118.6200,119.6100,116.4500,118.8400,100.0563,36059651,0.0000
2021-11-26,116.0000,118.8100,114.5600,115.8100,97.5052,17875027,0.0000
2021-11-19,119.5400,120.1600,115.2700,116.0500,97.7073,24272797,0.0000
2021-11-12,123.9850,124.7800,118.7800,118.9600,100.1573,29109912,1.6400
2021-11-05,125.0500,127.2900,119.9000,123.6100,102.6790,29791780,0.0000
2021-10-29,127.5300,128.6500,124.6200,125.1000,99.3467,34288134,0.0000
2021-10-22,144.0000,144.9400,126.6110,127.8800,101.5544,59731582,0.0000
2021-10-15,143.5000,144.8500,139.6600,144.6100,114.8403,16262687,0.0000
2021-10-08,142.7400,146.0000,140.8900,143.2200,113.7365,27211291,0.0000
2021-10-01,137.9600,143.9700,136.4400,143.3200,113.8159,23824191,0.0000
2021-09-24,133.9000,138.4800,132.7800,137.4900,109.1861,18425230,0.0000
2021-09-17,138.4000,138.9900,135.0500,135.2300,107.3913,20130213,0.0000
2021-09-10,139.6500,139.7900,137.0000,137.0200,108.8128,13754250,0.0000
2021-09-03,139.5000,140.9400,138.8150,139.5800,110.8458,13345045,0.0000
2021-08-27,139.6200,140.8000,138.4000,139.4100,110.7108,12376600,0.0000
2021-08-20,143.2300,143.7400,137.2100,139.1100,110.4726,16189007,0.0000
2021-08-13,142.2000,143.5800,140.3400,143.1800,113.7047,18462255,1.6400
2021-08-06,141.4500,144.7000,141.0300,144.0900,113.1141,16428567,0.0000
2021-07-30,141.3900,143.6400,140.7900,140.9600,110.6569,16120616,0.0000
2021-07-23,136.4500,144.9200,136.2089,141.3400,110.9553,34786264,0.0000
2021-07-16,141.4300,141.9599,138.5900,138.9000,109.0398,18659679,0.0000
2021-07-09,139.9900,141.9800,137.1000,141.5200,111.0966,21544898,0.0000
2021-07-02,147.0100,147.5000,139.4600,140.0200,109.9190,29077036,0.0000
2021-06-25,144.1100,147.0700,144.0600,146.8400,115.2729,17129373,0.0000
2021-06-18,150.7100,151.0300,143.0400,143.1200,112.3526,23177438,0.0000
2021-06-11,147.5500,152.8400,147.1700,151.2800,118.7584,22042806,0.0000
2021-06-04,145.0000,147.5500,143.7500,147.4200,115.7282,12453017,0.0000
2021-05-28,145.0600,145.3900,143.0400,143.7400,112.8393,18483838,0.0000
2021-05-21,144.4400,145.8000,140.9200,144.7400,113.6243,20546126,0.0000
2021-05-14,145.8000,148.3800,141.1400,144.6800,113.5772,27415665,0.0000
2021-05-07,143.8100,148.5150,143.5500,145.4600,114.1896,31590796,1.6400
2021-04-30,142.4200,148.7400,140.5500,141.8800,110.1374,25588990,0.0000
2021-04-23,133.6000,144.7400,132.5800,142.4300,110.5644,47246234,0.0000
2021-04-16,135.0200,135.3700,130.3800,133.5900,103.7021,26831249,0.0000
2021-04-09,133.6400,136.6900,133.4000,135.7300,105.3633,19179860,0.0000
2021-04-01,135.9800,137.0700,132.2700,133.2300,103.4227,18432506,0.0000
2021-03-26,128.5000,136.4800,127.8900,136.3800,105.8679,23647858,0.0000
2021-03-19,127.7700,130.9950,127.3400,128.9000,100.0614,28046462,0.0000
2021-03-12,122.9900,128.6400,122.8800,127.6100,99.0600,29253064,0.0000
2021-03-05,120.3500,123.7500,118.7550,122.8300,95.3494,32662092,0.0000
2021-02-26,118.5000,124.3500,118.4400,118.9300,92.3220,30731807,0.0000
2021-02-19,120.1500,120.9400,118.3800,118.9900,92.3686,22567552,0.0000
2021-02-12,122.6200,123.9767,120.0900,120.8000,93.7736,24634263,1.6300
2021-02-05,119.9000,121.8100,118.1200,121.7900,93.2966,28405606,0.0000
2021-01-29,118.7624,124.7900,117.4500,119.1100,91.2436,56437187,0.0000
2021-01-22,129.2800,132.2400,117.3600,118.6100,90.8606,61879427,0.0000
2021-01-15,127.9500,130.1600,126.4550,128.3900,98.3525,29417959,0.0000
2021-01-08,125.8500,131.8800,123.0400,128.5300,98.4598,28434389,0.0000
2020-12-31,125.1000,126.6000,123.2400,125.8800,96.4298,14025419,0.0000
2020-12-24,123.9700,125.2100,121.7200,124.6900,95.5182,14908439,0.0000
2020-12-18,125.3200,126.5728,123.4400,125.8500,96.4068,25280527,0.0000
2020-12-11,126.4900,127.6900,123.6100,124.2700,95.1964,29511629,0.0000
2020-12-04,124.1000,127.3800,122.4100,127.2000,97.4409,24848983,0.0000
2020-11-27,117.4300,125.3130,117.2700,124.3500,95.2577,19418148,0.0000
2020-11-20,118.3000,118.8800,115.8900,116.9400,89.5813,22498909,0.0000
2020-11-13,117.8800,119.7400,113.4800,116.8500,89.5124,30088820,1.6300
2020-11-06,112.6500,115.6500,111.1600,114.0400,86.1444,25467232,0.0000
2020-10-30,114.4500,114.9000,105.9200,111.6600,84.3466,37250916,0.0000
2020-10-23,126.8000,127.3500,112.9800,116.0000,87.6249,50486636,0.0000
2020-10-16,128.0700,128.2500,123.8500,125.9300,95.1259,21874963,0.0000
2020-10-09,121.8400,135.5000,121.0500,127.7900,96.5310,43381507,0.0000
2020-10-02,120.5700,123.3000,118.8200,120.5700,91.0771,15038264,0.0000
2020-09-25,120.4800,121.5900,116.4800,118.9500,89.8533,18708494,0.0000
2020-09-18,122.3600,125.8200,121.7600,122.7600,92.7314,18909398,0.0000
2020-09-11,122.1600,123.7000,120.2400,121.4600,91.7494,16507866,0.0000
2020-09-04,125.2500,129.9500,121.2400,122.3000,92.3839,26310920,0.0000
2020-08-28,123.7900,126.8200,123.3600,125.0700,94.4763,16959794,0.0000
2020-08-21,125.2500,125.5900,122.3100,123.1600,93.0335,15908978,0.0000
2020-08-14,125.4200,130.4700,123.9100,125.2700,94.6274,18634659,0.0000
2020-08-07,123.5000,126.7500,122.1500,124.9600,94.3932,17701697,1.6300
2020-07-31,124.8600,126.3400,121.0900,122.9400,91.6716,20010578,0.0000
2020-07-24,126.0700,132.1700,125.1400,125.7900,93.7967,41040414,0.0000
2020-07-17,119.7800,125.6300,117.9200,125.1100,93.2896,21958911,0.0000
2020-07-10,121.2500,121.8500,115.2000,118.3500,88.2490,22560031,0.0000
2020-07-02,117.9800,121.4200,117.3700,119.7000,89.2556,16478700,0.0000
2020-06-26,122.1200,122.9000,115.8800,117.1900,87.3840,35016186,0.0000
2020-06-19,119.1900,127.5000,118.2900,122.4700,91.3211,24867689,0.0000
2020-06-12,132.2700,135.8800,117.8400,121.9100,90.9035,33456639,0.0000
2020-06-05,124.6400,134.2300,124.0300,132.0600,98.4720,19514867,0.0000
2020-05-29,121.3000,126.9700,121.0100,124.9000,93.1330,23037728,0.0000
2020-05-22,119.8800,122.4700,117.5900,118.3900,88.2788,19484187,0.0000
2020-05-15,121.8100,124.3200,111.8100,116.9800,87.2274,24229073,0.0000
2020-05-08,120.8200,124.3200,119.3900,122.9900,91.7088,21189890,1.6300
2020-05-01,125.5600,129.3100,121.3900,121.8700,89.6681,26502989,0.0000
2020-04-24,119.1500,125.0000,112.0600,124.7200,91.7650,41252209,0.0000
2020-04-17,121.6300,125.1800,114.4200,120.1200,88.3805,27240371,0.0000
2020-04-09,110.3500,122.9200,110.1300,121.5000,89.3958,23351117,0.0000
2020-04-03,108.0900,113.8100,104.5200,106.3400,78.2416,28882211,0.0000
2020-03-27,94.6000,113.1500,90.5600,108.0300,79.4850,39907532,0.0000
2020-03-20,98.0000,107.4100,94.7100,95.3900,70.1849,47138046,0.0000
2020-03-13,120.1600,124.8800,100.8100,107.9500,79.4262,55580046,0.0000
2020-03-06,130.7500,136.1000,124.5200,127.7300,93.9797,35054761,0.0000
2020-02-28,145.5100,148.0500,126.3600,130.1500,95.7602,38480655,0.0000
2020-02-21,149.7900,151.8900,148.8400,149.8400,110.2475,12493166,0.0000
2020-02-14,152.9700,155.6000,149.7700,150.7000,110.8803,23423757,0.0000
2020-02-07,144.2500,158.7500,143.9000,153.4100,112.8742,43694755,1.6200
2020-01-31,138.5000,144.0500,134.9700,143.7300,104.6469,34661511,0.0000
2020-01-24,137.8100,145.7900,137.6000,140.5600,102.3389,34829367,0.0000
2020-01-17,135.4800,138.3300,135.0700,138.3100,100.7007,20831539,0.0000
2020-01-10,133.4200,137.8700,133.2000,136.6900,99.5212,17020619,0.0000
2020-01-03,135.2000,135.9200,132.4000,134.3400,97.8102,13418364,0.0000
2019-12-27,135.7800,136.1500,134.6100,135.2700,98.4873,8887084,0.0000
2019-12-20,134.9400,136.4200,133.4600,135.5900,98.7203,20036502,0.0000
2019-12-13,133.3500,135.6600,133.2600,134.2100,97.7156,17504239,0.0000
2019-12-06,134.4500,134.5000,130.6900,133.2200,96.9948,17337693,0.0000
2019-11-29,134.4700,136.1500,133.0300,134.4500,97.8903,11502959,0.0000
2019-11-22,134.3000,135.3800,132.7500,134.3400,97.8102,16963107,0.0000
2019-11-15,137.2000,137.2000,133.3300,134.4000,97.8539,16169172,0.0000
2019-11-08,136.2400,139.1400,136.1600,137.6100,100.1910,17174941,1.6200
2019-11-01,136.0000,136.6300,133.2000,135.5300,97.5291,16136475,0.0000
2019-10-25,132.6100,135.9300,130.9000,135.4400,97.4644,19388201,0.0000
2019-10-18,142.3100,143.7200,132.2500,134.0900,96.4929,34208011,0.0000
2019-10-11,142.2600,144.5000,138.2500,142.7600,102.7320,14096608,0.0000
2019-10-04,143.7300,147.3500,139.1800,142.9900,102.8975,15911420,0.0000
2019-09-27,141.1900,145.0900,140.5600,143.2400,103.0774,12376163,0.0000
2019-09-20,142.5600,145.0300,140.5100,141.8800,102.0987,15262993,0.0000
2019-09-13,140.5900,145.4600,140.4600,143.6700,103.3868,17776693,0.0000
2019-09-06,134.8500,141.7000,133.3300,140.5700,101.1560,12663912,0.0000
2019-08-30,131.0500,136.0700,129.1600,135.5300,97.5291,16211916,0.0000
2019-08-23,134.8800,136.3300,128.8300,129.5700,93.2403,16504912,0.0000
2019-08-16,135.6600,136.5700,130.2500,133.7600,96.2554,20933133,0.0000
2019-08-09,144.9800,145.1000,135.3500,136.1300,97.9609,28623442,1.6200
2019-08-02,151.1100,152.9500,145.5900,147.2500,104.7518,22876887,0.0000
2019-07-26,150.1600,151.9400,148.3800,151.3600,107.6756,16794485,0.0000
2019-07-19,142.8900,151.5800,141.9500,149.6800,106.4804,31893327,0.0000
2019-07-12,141.0500,142.9200,139.1300,142.7400,101.5434,13194248,0.0000
2019-07-05,139.6000,141.8200,139.2800,141.3800,100.5759,9862722,0.0000
2019-06-28,139.2000,140.1500,137.8400,137.9000,98.1003,15575818,0.0000
2019-06-21,135.3900,139.5400,134.7000,139.2000,99.0251,15851123,0.0000
2019-06-14,134.3800,136.4600,133.9100,135.1500,96.1440,13722199,0.0000
2019-06-07,127.1000,134.7200,127.0600,133.3100,94.8350,16193845,0.0000
2019-05-31,132.1300,132.6400,126.8500,126.9900,90.3390,14869322,0.0000
2019-05-24,133.5300,137.0600,130.4400,132.2800,94.1023,15557532,0.0000
2019-05-17,133.2800,136.1100,130.9600,134.3200,95.5535,16426011,0.0000
2019-05-10,138.3000,140.6900,132.4200,135.3200,96.2649,19509963,1.6200
2019-05-03,139.1500,141.8100,138.6800,140.2500,98.5919,16772230,0.0000
2019-04-26,139.4200,141.3100,137.7100,139.4400,98.0225,16961387,0.0000
2019-04-18,144.4000,145.3900,136.2600,140.3300,98.6481,27390537,0.0000
2019-04-12,143.0200,144.4400,141.8400,144.3500,101.4741,13675882,0.0000
2019-04-05,141.5100,144.2200,141.5100,143.2800,100.7219,14574262,0.0000
2019-03-29,139.0600,141.2200,138.3500,141.1000,99.1894,14257045,0.0000
2019-03-22,139.8300,142.1200,138.7200,139.4500,98.0295,17883337,0.0000
2019-03-15,136.0300,140.3300,135.8400,139.4300,98.0155,20959826,0.0000
2019-03-08,139.9900,140.0800,133.5800,135.0900,94.9646,18558647,0.0000
2019-03-01,140.0000,140.4900,137.7200,139.2000,97.8538,15273342,0.0000
2019-02-22,137.8100,139.3800,137.2200,139.2500,97.8889,13238819,0.0000
