timestamp,open,high,low,close,volume
2025-11-07 19:55:00,307.9000,308.0000,307.8900,308.0000,597
2025-11-07 19:50:00,307.8900,307.9000,307.6300,307.9000,221
2025-11-07 19:45:00,307.7800,307.9000,307.7000,307.7000,13
2025-11-07 19:40:00,307.9000,307.9000,307.7000,307.7000,16
2025-11-07 19:35:00,307.8400,307.8400,307.8400,307.8400,50
2025-11-07 19:30:00,307.8899,307.8900,307.5100,307.8900,266
2025-11-07 19:25:00,307.8800,307.8800,307.8800,307.8800,9
2025-11-07 19:20:00,307.8000,307.8900,307.5097,307.8900,12
2025-11-07 19:15:00,307.8800,307.8800,307.8000,307.8000,28
2025-11-07 19:10:00,307.0000,307.8900,307.0000,307.8900,8
2025-11-07 19:05:00,307.1100,307.1100,307.1100,307.1100,25
2025-11-07 19:00:00,306.3800,306.3800,306.3800,306.3800,728382
2025-11-07 18:55:00,307.8900,307.8900,307.0800,307.1000,86
2025-11-07 18:45:00,307.8900,307.8900,307.8900,307.8900,100
2025-11-07 18:40:00,307.8200,307.8900,307.0800,307.8099,13
2025-11-07 18:35:00,307.8800,307.8800,307.8000,307.8000,23
2025-11-07 18:30:00,306.3800,307.8800,306.3800,307.0801,728644
2025-11-07 18:25:00,307.7500,307.7500,307.0000,307.0000,154
2025-11-07 18:20:00,307.0500,307.7500,306.3800,307.0100,1060
2025-11-07 18:15:00,307.7500,307.7500,307.2600,307.7500,9
2025-11-07 18:10:00,307.1200,307.7400,307.0500,307.7400,23
2025-11-07 18:05:00,307.1200,307.1200,307.1200,307.1200,2
2025-11-07 18:00:00,307.1100,307.1800,306.3800,306.5159,588
2025-11-07 17:55:00,307.1000,307.1000,306.5159,306.5159,12
2025-11-07 17:50:00,307.2500,307.2500,307.1000,307.1113,68
2025-11-07 17:45:00,307.0600,307.2500,307.0000,307.0700,129
2025-11-07 17:40:00,307.0000,307.2500,307.0000,307.2400,402
2025-11-07 17:35:00,307.0000,307.0000,306.9500,306.9900,13
2025-11-07 17:30:00,306.9000,307.0000,306.7500,307.0000,186
2025-11-07 17:25:00,306.8000,307.0000,306.8000,306.9500,117
2025-11-07 17:20:00,306.8000,307.0000,282.4900,307.0000,189
2025-11-07 17:15:00,306.3800,306.9900,306.3800,306.9100,43
2025-11-07 17:10:00,306.9900,307.0000,306.9100,307.0000,415
2025-11-07 17:05:00,307.0000,307.0000,306.8800,307.0000,25
2025-11-07 17:00:00,306.8800,306.9100,306.3800,306.7900,33
2025-11-07 16:55:00,307.0000,307.2000,306.3800,306.3800,217
2025-11-07 16:50:00,307.0000,307.9000,306.8800,307.5000,16
2025-11-07 16:45:00,307.0000,307.0000,306.6600,307.0000,110
