timestamp,open,high,low,close,adjusted close,volume,dividend amount
2023-02-28,134.4900,137.3900,128.8600,129.3000,117.9015,76080679,1.6500
2023-01-31,141.1000,147.1800,132.9800,134.7300,121.3557,105576019,0.0000
2022-12-30,149.9800,153.2100,137.1950,140.8900,126.9042,86426226,0.0000
2022-11-30,138.2500,150.4600,133.9700,148.9000,134.1191,93620235,1.6500
2022-10-31,120.1600,138.8615,115.5450,138.2900,123.0841,113480787,0.0000
2022-09-30,128.4000,130.9900,118.6100,118.8100,105.7461,87256958,0.0000
2022-08-31,130.7500,139.3400,128.4000,128.4500,114.3261,77392342,1.6500
2022-07-29,141.0000,141.8700,125.1300,130.7900,114.9439,129801061,0.0000
2022-06-30,139.6700,144.7300,132.8500,141.1900,124.0839,105815743,0.0000
2022-05-31,133.0000,139.8300,125.8000,138.8400,122.0186,113207659,1.6500
2022-04-29,129.6600,141.8800,124.9100,132.2100,114.7832,107525264,0.0000
2022-03-31,122.6700,133.0800,120.7000,130.0200,112.8818,96447210,0.0000
2022-02-28,133.7600,138.8200,118.8100,122.5100,106.3617,98492968,1.6400
2022-01-31,134.0700,142.2000,124.1930,133.5700,114.5568,147238382,0.0000
2021-12-31,118.2500,134.9900,116.5600,133.6600,114.6340,113930079,0.0000
2021-11-30,125.0500,127.2900,114.5600,117.1000,100.4313,119252012,1.6400
2021-10-29,141.0000,146.0000,124.6200,125.1000,101.2007,144097758,0.0000
2021-09-30,139.9800,140.5700,132.7800,138.9300,112.3886,76644238,0.0000
2021-08-31,141.4500,144.7000,137.2100,140.3400,113.5293,69687056,1.6400
2021-07-30,146.9600,147.5000,136.2089,140.9600,112.7220,110625907,0.0000
2021-06-30,145.0000,152.8400,143.0400,146.5900,117.2242,84365220,0.0000
2021-05-28,143.8100,148.5150,140.9200,143.7400,114.9451,98036425,1.6400
2021-04-30,133.7600,148.7400,130.3800,141.8800,112.1928,122920494,0.0000
2021-03-31,120.3500,137.0700,118.7550,133.2600,105.3765,127967821,0.0000
2021-02-26,119.9000,124.3500,118.1200,118.9300,94.0449,106339228,1.6300
2021-01-29,125.8500,132.2400,117.3600,119.1100,92.9464,176168962,0.0000
2020-12-31,123.9000,127.6900,121.7200,125.8800,98.2293,102587006,0.0000
2020-11-30,112.6500,125.3130,111.1600,123.5200,96.3877,103461100,1.6300
2020-10-30,122.3600,135.5000,105.9200,111.6600,85.9206,159130911,0.0000
2020-09-30,122.8500,129.9500,116.4800,121.6700,93.6232,84510174,0.0000
2020-08-31,123.5000,130.4700,122.1500,123.3100,94.8851,74033007,1.6300
2020-07-31,120.2700,132.1700,115.2000,122.9400,93.3823,113972765,0.0000
2020-06-30,124.6400,135.8800,115.8800,120.7700,91.7341,120931250,0.0000
2020-05-29,123.1900,126.9700,111.8100,124.9000,94.8711,92864791,1.6300
2020-04-30,106.3600,129.3100,104.5200,125.5600,94.1071,130400316,0.0000
2020-03-31,130.7500,136.1000,90.5600,110.9300,83.1419,189585053,0.0000
2020-02-28,144.2500,158.7500,126.3600,130.1500,97.5473,118092333,1.6200
2020-01-31,135.0000,145.7900,133.2000,143.7300,106.5998,112864967,0.0000
2019-12-31,134.4500,136.4200,130.6900,134.0400,99.4131,71661951,0.0000
2019-11-29,134.5000,139.1400,132.7500,134.4500,99.7171,64898948,1.6200
2019-10-31,145.5900,147.3500,130.9000,133.7300,98.0298,92647927,0.0000
2019-09-30,134.8500,146.5700,133.3300,145.4200,106.5990,62083780,0.0000
2019-08-30,148.9000,152.9500,128.8300,135.5300,99.3492,96719129,1.6200
2019-07-31,139.6000,151.9400,139.1300,148.2400,107.4241,80175943,0.0000
2019-06-28,127.1000,140.1500,127.0600,137.9000,99.9310,61342985,0.0000
2019-05-31,140.5500,141.8100,126.8500,126.9900,92.0250,75537897,1.6200
2019-04-30,141.5100,145.3900,136.2600,140.2700,100.4462,80199229,0.0000
2019-03-29,139.3100,142.1200,133.5800,141.1000,101.0405,74688899,0.0000
2019-02-28,134.9700,140.4900,132.1200,138.1300,98.9137,68462024,1.5700
2019-01-31,112.0100,135.4100,111.6900,134.4200,95.1356,120388583,0.0000
2018-12-31,125.6700,126.5900,105.9400,113.6700,80.4498,115600988,0.0000
2018-11-30,115.5000,125.0600,114.5400,124.2700,87.9520,141719180,1.5700
2018-10-31,151.7100,154.3600,114.0900,115.4300,80.6689,198093801,0.0000
2018-09-28,145.9800,153.3500,144.8100,151.2100,105.6740,95868702,0.0000
2018-08-31,144.7600,147.9300,142.0000,146.4800,102.3684,79196876,1.5700
2018-07-31,138.2800,150.5400,138.2000,144.9300,100.1986,95015127,0.0000
2018-06-29,142.4300,147.5200,137.4500,139.7000,96.5828,90243111,0.0000
2018-05-31,144.6500,146.2000,139.9000,141.3100,97.6958,88812832,1.5700
2018-04-30,153.3400,162.0000,144.1100,144.9600,99.1280,122893135,0.0000
2018-03-29,155.5300,162.1100,148.5400,153.4300,104.9200,92113147,0.0000
2018-02-28,163.1900,164.1300,144.4000,155.8300,106.5612,100673819,1.5000
2018-01-31,154.5000,171.1300,153.5400,163.7000,110.8167,140197975,0.0000
2017-12-29,154.4000,157.8500,151.4900,153.4200,103.8577,87525752,0.0000
2017-11-30,154.1000,154.9000,146.2110,153.9700,104.2300,89208545,1.5000
2017-10-31,145.3500,162.5100,145.2100,154.0600,103.2604,121490046,0.0000
2017-09-29,142.9800,147.4200,141.6400,145.0800,97.2414,77056229,0.0000
2017-08-31,145.0000,145.6700,139.1300,143.0300,95.8674,79260314,1.5000
2017-07-31,153.5800,156.0250,143.6400,144.6700,95.9538,91242021,0.0000
2017-06-30,152.8000,157.2000,150.8000,153.8300,102.0293,82652760,0.0000
2017-05-31,160.0500,160.4200,149.7900,152.6300,101.2334,102455942,1.5000
2017-04-28,173.8200,176.3300,159.6000,160.2900,105.2820,99850446,0.0000
2017-03-31,180.4800,182.5500,172.0937,174.1400,114.3789,79476385,0.0000
2017-02-28,175.0000,182.7900,172.8900,179.8200,118.1097,59817600,1.4000
2017-01-31,167.0000,179.2500,165.3400,174.5200,113.7248,88671370,0.0000
2016-12-30,161.9500,169.9520,158.3000,165.9900,108.1663,69463793,0.0000
2016-11-30,153.5000,164.6600,151.0000,162.2200,105.7096,76340912,1.4000
2016-10-31,158.0600,158.5300,147.7900,153.6900,99.2555,78325840,0.0000
2016-09-30,158.3200,165.0000,153.2100,158.8500,102.5879,69951563,0.0000
2016-08-31,160.6500,164.9500,157.8500,158.8800,102.6073,69680582,1.4000
2016-07-29,152.1900,163.6000,149.9200,160.6200,102.8425,69930927,0.0000
2016-06-30,153.0000,155.4800,142.5000,151.7800,97.1824,77115961,0.0000
2016-05-31,146.5600,153.8100,142.9000,153.7400,98.4373,75248178,1.4000
2016-04-29,150.5100,153.5200,142.6100,145.9400,92.5633,94431134,0.0000
2016-03-31,132.2400,153.1000,132.0300,151.4500,96.0580,105698603,0.0000
2016-02-29,124.4000,134.9200,116.9010,131.0300,83.1065,106703104,1.3000
2016-01-29,135.6000,136.8900,118.0000,124.7900,78.3467,126204196,0.0000
2015-12-31,139.5800,141.4000,133.9100,137.6200,86.4017,97650594,0.0000
2015-11-30,140.5000,142.8000,131.6500,139.4200,87.5318,85421426,1.3000
2015-10-30,145.3100,153.1470,137.3300,140.0800,87.1269,120622363,0.0000
2015-09-30,144.8400,149.6800,141.1501,144.9700,90.1684,81761648,0.0000
2015-08-31,161.7000,161.8500,140.6200,147.8900,91.9846,93750967,1.3000
2015-07-31,163.9700,173.7800,158.5000,161.9900,99.9235,93805392,0.0000
2015-06-30,170.2100,171.5601,162.1200,162.6600,100.3368,80845501,0.0000
2015-05-29,173.2000,176.3000,168.8400,169.6500,104.6486,57916093,1.3000
2015-04-30,160.2300,175.1303,158.3900,171.2900,104.8586,93821213,0.0000
2015-03-31,161.6800,165.3500,153.4000,160.5000,98.2533,104899758,0.0000
2015-02-27,154.0000,164.9900,151.5100,161.9400,99.1348,77654705,1.1000
2015-01-30,161.3100,163.3100,149.5200,153.3100,93.1976,117395861,0.0000
2014-12-31,161.6400,164.5200,150.5000,160.4400,97.5320,101614529,0.0000
2014-11-28,164.2500,164.9700,159.8000,162.1700,98.5836,80018581,1.1000
2014-10-31,189.9100,190.8900,161.1000,164.4000,99.2630,146272610,0.0000
2014-09-30,192.6800,195.0000,188.1200,189.8300,114.6174,64033759,0.0000
2014-08-29,190.5000,194.1330,183.5800,192.3000,116.1087,53441600,1.1000
2014-07-31,181.7000,196.4000,181.7000,191.6700,115.0478,97597800,0.0000
2014-06-30,184.7600,187.6500,179.2700,181.2700,108.8053,78501700,0.0000
2014-05-30,196.3100,196.7400,182.3300,184.3600,110.6601,70018300,1.1000
2014-04-30,193.1200,199.2100,187.0100,196.4700,117.2477,118447100,0.0000
2014-03-31,183.3300,195.6300,182.2100,192.4900,114.8725,118984000,0.0000
2014-02-28,176.0200,186.1200,172.1900,185.1700,110.5041,87054800,0.9500
2014-01-31,187.2100,190.8100,175.3400,176.6800,104.8672,123489300,0.0000
2013-12-31,179.4600,187.7900,172.7300,187.5700,111.3309,97993100,0.0000
2013-11-29,179.8100,186.2400,177.3100,179.6800,106.6478,100984900,0.9500
2013-10-31,185.3400,186.9900,172.5700,179.2100,105.8079,130967100,0.0000
2013-09-30,183.6300,194.8900,182.3100,185.1800,109.3327,71488100,0.0000
2013-08-30,196.6500,197.1700,181.1000,182.2700,107.6146,73077400,0.9500
2013-07-31,192.1500,200.9400,190.2600,195.0400,114.5769,88079400,0.0000
2013-06-28,208.2500,210.0500,188.4100,191.1100,112.2682,80215000,0.0000
2013-05-31,201.8700,211.9800,199.2000,208.0200,122.2020,90683600,0.9500
2013-04-30,212.8000,214.8900,187.6800,202.5400,118.4335,108666600,0.0000
2013-03-28,200.6500,215.9000,199.3600,213.3000,124.7253,76023800,0.0000
2013-02-28,204.6500,205.3500,197.5100,200.8300,117.4336,64144100,0.8500
2013-01-31,194.0900,208.5800,190.3900,203.0700,118.2434,87636600,0.0000
2012-12-31,190.7600,196.4500,186.9400,191.5500,111.5355,79320200,0.0000
2012-11-30,194.9600,198.0000,184.7800,190.0700,110.6738,81892500,0.8500
2012-10-31,208.0100,211.7900,190.5600,194.5300,112.7693,96155000,0.0000
2012-09-28,196.6100,208.3200,193.2500,207.4500,120.2590,77341400,0.0000
2012-08-31,196.9600,202.0000,193.0200,194.8500,112.9548,60653700,0.8500
2012-07-31,196.3600,197.8400,181.8500,195.9800,113.1267,91516500,0.0000
2012-06-29,190.1200,199.9900,187.0000,195.5800,112.8958,84559100,0.0000
2012-05-31,207.1800,208.9290,192.0000,192.9000,111.3489,86005300,0.8500
2012-04-30,208.9600,210.6900,196.7910,207.0800,119.0319,86603000,0.0000
2012-03-30,197.2300,209.1200,196.8120,208.6500,119.9343,88096900,0.0000
2012-02-29,193.2100,199.2300,190.8310,196.7300,113.0826,78809900,0.7500
2012-01-31,186.7300,193.1000,177.3472,192.6000,110.2800,110015000,0.0000
2011-12-30,187.0100,194.9000,179.0400,183.8800,105.2870,103436500,0.0000
2011-11-30,181.5500,189.9700,177.0600,188.0000,107.6461,97014100,0.7500
2011-10-31,174.3600,190.5300,168.8800,184.6300,105.2947,144563700,0.0000
2011-09-30,172.7100,180.9100,158.7600,174.8700,99.7286,137895000,0.0000
2011-08-31,182.6000,183.6900,157.1300,171.9100,98.0405,195054100,0.7500
2011-07-29,171.6100,185.6300,171.4900,181.8500,103.2434,113593200,0.0000
2011-06-30,168.9000,172.4468,161.5200,171.5500,97.3957,105442400,0.0000
2011-05-31,172.1100,173.5400,165.9000,168.9300,95.9082,110804200,0.7500
2011-04-29,163.7000,173.0000,162.1900,170.5800,96.4168,100769500,0.0000
2011-03-31,163.1500,167.7200,151.7100,163.0700,92.1720,129714300,0.0000
2011-02-28,162.1100,166.2500,159.0300,161.8800,91.4994,89067500,0.6500
2011-01-31,147.2100,164.3500,146.6400,162.0000,91.2101,118831600,0.0000
2010-12-31,143.6100,147.5000,143.5100,146.7600,82.6296,93392800,0.0000
2010-11-30,143.6400,147.5300,141.1800,141.4600,79.6456,104096700,0.6500
2010-10-29,135.5100,144.0000,134.3900,143.6000,80.4932,137284700,0.0000
2010-09-30,125.3100,136.1100,124.5200,134.1400,75.1905,116092900,0.0000
2010-08-31,129.2500,132.4900,122.2800,123.1300,69.0190,117394000,0.6500
2010-07-30,123.5500,131.6000,120.6100,128.4000,71.6154,144080000,0.0000
2010-06-30,124.6900,131.9400,122.8200,123.4800,68.8712,162019100,0.0000
2010-05-28,129.3900,133.1000,116.0000,125.2600,69.8640,188444200,0.6500
2010-04-30,128.9500,132.2800,127.1200,129.0000,71.5746,146426400,0.0000
2010-03-31,127.5000,130.7300,125.2000,128.2500,71.1585,139997300,0.0000
2010-02-26,123.2300,128.2700,121.6100,127.1600,70.5537,113211200,0.5500
2010-01-29,131.1800,134.2500,121.9000,122.3900,67.6020,156110600,0.0000
2009-12-31,127.2900,132.8500,126.0000,130.9000,72.3025,124475900,0.0000
2009-11-30,120.6100,128.9400,119.5000,126.3500,69.7893,110748200,0.5500
2009-10-30,119.3900,128.6100,117.2600,120.6100,66.3234,183531100,0.0000
2009-09-30,117.6700,122.8800,115.1500,119.6100,65.7735,131522200,0.0000
2009-08-31,118.8800,120.8800,116.1200,118.0500,64.9157,112480200,0.5500
2009-07-31,105.0000,119.3700,99.5000,117.9300,64.5473,176171400,0.0000
2009-06-30,106.9400,110.6400,103.5100,104.4200,57.1528,160502100,0.0000
2009-05-29,103.7800,106.8200,99.8300,106.2800,58.1708,153084700,0.5500
2009-04-30,96.1300,106.0500,95.7000,103.2100,56.1951,213623100,0.0000
2009-03-31,91.1700,99.8600,83.0200,96.8900,52.7540,286114500,0.0000
2009-02-27,90.6000,97.1000,82.8500,92.0300,50.1079,223017600,0.5000
2009-01-30,83.8900,94.9400,81.7600,91.6500,49.6428,208959400,0.0000
2008-12-31,80.9500,87.2700,75.3100,84.1600,45.5858,188846100,0.0000
2008-11-28,92.6400,94.7600,69.5000,81.6000,44.1991,218313000,0.5000
2008-10-31,115.5100,116.8000,78.8200,92.9700,50.0638,314972000,0.0000
2008-09-30,122.8700,124.0000,109.9500,116.9600,62.9823,218411700,0.0000
2008-08-29,128.5200,129.9700,121.5000,121.7300,65.5509,137028800,0.5000
2008-07-31,117.5000,130.9300,116.6000,127.9800,68.6507,200876500,0.0000
2008-06-30,128.6700,129.3700,118.1500,118.5300,63.5816,152327500,0.0000
2008-05-30,121.0600,129.9900,120.7800,129.4300,69.4285,159517500,0.5000
2008-04-30,115.1400,125.0000,113.8600,120.7000,64.4859,192087200,0.0000
2008-03-31,114.0900,119.7900,111.8000,115.1400,61.5153,179284200,0.0000
2008-02-29,107.2100,116.6300,100.6000,113.8600,60.8315,168280800,0.4000
2008-01-31,108.9900,108.9900,97.0400,107.1100,57.0051,247523900,0.0000
2007-12-31,105.4500,112.1900,104.0000,108.1000,57.5320,134151600,0.0000
2007-11-30,115.5000,116.0900,99.2700,105.1800,55.9779,200920600,0.4000
2007-10-31,117.6100,121.4600,110.9600,116.1200,61.5785,171669000,0.0000
2007-09-28,116.3400,118.8900,114.3000,117.8000,62.4694,132233800,0.0000
2007-08-31,110.3900,117.3500,103.7000,116.6900,61.8808,202871500,0.4000
2007-07-31,105.3900,118.8200,104.5800,110.6500,58.4708,212757600,0.0000
2007-06-29,106.6200,107.2400,101.5600,105.2500,55.6173,169602000,0.0000
2007-05-31,102.0600,108.0500,101.3500,106.6000,56.3306,146441400,0.4000
2007-04-30,94.5100,103.0000,93.9110,102.2100,53.8025,166807200,0.0000
2007-03-30,90.2500,95.8100,88.7700,94.2600,49.6177,163194500,0.0000
2007-02-28,98.9700,100.4400,92.4700,92.9400,48.9228,125776200,0.3000
2007-01-31,97.1700,100.9000,94.5500,99.1500,52.0349,192702000,0.0000
2006-12-29,91.9000,97.8800,90.5500,97.1500,50.9853,104470200,0.0000
2006-11-30,92.5000,94.0500,90.4300,91.9200,48.2405,104430000,0.3000
2006-10-31,81.7600,92.6800,81.5600,92.3300,48.2992,170367300,0.0000
2006-09-29,81.1300,83.7900,79.3100,81.9400,42.8640,102776100,0.0000
2006-08-31,76.8600,81.6800,74.9000,80.9700,42.3566,100880300,0.3000
2006-07-31,77.5400,78.5300,72.7300,77.4100,40.3337,137188300,0.0000
2006-06-30,79.8900,80.8700,76.0600,76.8200,40.0263,139457800,0.0000
2006-05-31,82.5900,83.6900,79.0000,79.9000,41.6311,113146500,0.3000
2006-04-28,82.7200,84.4500,80.6300,82.3400,42.7477,114007000,0.0000
2006-03-31,80.0100,84.9900,79.5100,82.4700,42.8152,111514900,0.0000
2006-02-28,80.9000,82.2400,78.9300,80.2400,41.6575,111052200,0.2000
2006-01-31,82.4500,85.0300,80.2100,81.3000,42.1036,146491600,0.0000
2005-12-30,89.1500,89.9200,81.5600,82.2000,42.5697,120052400,0.0000
2005-11-30,81.8500,89.9400,80.6400,88.9000,46.0394,110664500,0.2000
2005-10-31,80.2200,84.6000,78.7000,81.8800,42.3022,139881800,0.0000
2005-09-30,80.1600,82.1100,76.9300,80.2200,41.4446,115681400,0.0000
2005-08-31,83.0000,84.2000,79.8700,80.6200,41.6512,105031100,0.2000
2005-07-29,74.3000,85.1100,74.1600,83.4600,43.0153,156801500,0.0000
2005-06-30,75.5700,77.7300,73.4500,74.2000,38.2427,135542800,0.0000
2005-05-31,76.8800,78.1100,72.5000,75.5500,38.9385,138416000,0.2000
2005-04-29,91.4900,91.7600,71.8500,76.3800,39.2619,216745500,0.0000
2005-03-31,92.6400,93.7300,89.0900,91.3800,46.9724,106145200,0.0000
2005-02-28,93.6700,94.9700,91.5500,92.5800,47.5892,79707700,0.1800
2005-01-31,98.9700,99.1000,91.4400,93.4200,47.9294,114459000,0.0000
2004-12-31,94.5000,99.0000,94.4700,98.5800,50.5767,108170400,0.0000
2004-11-30,89.3300,96.6300,89.2300,94.2400,48.3501,114982100,0.1800
2004-10-29,85.9500,90.2700,84.2900,89.7500,45.9579,118116100,0.0000
2004-09-30,84.0500,87.2800,83.2400,85.7400,43.9045,93906300,0.0000
2004-08-31,86.8700,87.3900,81.9000,84.6900,43.3668,91169700,0.1800
2004-07-30,88.2800,88.4400,83.4200,87.0700,44.4896,121001000,0.0000
2004-06-30,88.0900,91.2100,87.3000,88.1500,45.0415,91968600,0.0000
2004-05-28,88.1300,89.7500,85.1200,88.5900,45.2663,104707300,0.1800
2004-04-30,91.6700,94.5500,88.0100,88.1700,44.9601,110632000,0.0000
2004-03-31,96.5000,97.6000,90.2800,91.8400,46.8315,124483700,0.0000
2004-02-27,99.1500,100.4300,95.2000,96.5000,49.2078,97741900,0.1600
2004-01-30,92.8600,99.8500,89.0100,99.2300,50.5182,139368500,0.0000
2003-12-31,90.9000,94.1200,90.0300,92.6800,47.1835,116103600,0.0000
2003-11-28,89.9000,91.4800,87.7200,90.5400,46.0941,97966100,0.1600
2003-10-31,88.7500,94.5400,87.5300,89.4800,45.4730,156145400,0.0000
2003-09-30,82.4000,93.4700,82.3000,88.3300,44.8886,171943100,0.0000
2003-08-29,81.1500,84.7200,78.7300,82.0100,41.6768,113895200,0.1600
2003-07-31,81.4000,87.0300,80.5800,81.2500,41.2079,153915600,0.0000
2003-06-30,89.0000,89.0800,79.8100,82.5000,41.8419,184488300,0.0000
2003-05-30,85.3000,90.4000,84.4500,88.0400,44.6516,149548000,0.1600
2003-04-30,78.5000,86.4900,78.1200,84.9000,42.9797,177874300,0.0000
2003-03-31,78.9000,84.9000,73.1700,78.4300,39.7044,191937200,0.0000
2003-02-28,78.2000,80.0500,74.3100,77.9500,39.4614,145672700,0.1500
2003-01-31,78.8000,88.9500,77.0200,78.2000,39.5115,193933500,0.0000
2002-12-31,88.6000,89.4600,75.6000,77.5000,39.1578,151563500,0.0000
2002-11-29,78.9000,88.1100,76.7000,86.9200,43.9174,184438100,0.1500
2002-10-31,59.2000,79.7900,54.0100,78.9400,39.8121,285626300,0.0000
2002-09-30,74.2000,77.5000,57.9900,58.3100,29.4077,185664400,0.0000
2002-08-30,70.4000,82.8500,65.8500,75.3800,38.0167,166322300,0.1500
2002-07-31,72.0100,74.2000,65.7000,70.4000,35.4283,246256900,0.0000
2002-06-28,80.7500,80.9500,66.1000,72.0000,36.2335,190980700,0.0000
2002-05-31,83.8500,86.4900,75.9200,80.4500,40.4859,172738400,0.1500
2002-04-30,104.0000,104.0000,83.3400,83.7600,42.0751,246503300,0.0000
2002-03-28,98.6000,108.8500,98.5000,104.0000,52.2422,151268500,0.0000
2002-02-28,107.6400,109.3000,95.7600,98.1200,49.2885,172321000,0.1400
2002-01-31,120.6000,126.3900,101.0000,107.8900,54.1252,193562900,0.0000
2001-12-31,114.8000,124.7000,113.2100,120.9600,60.6820,133393800,0.0000
2001-11-30,107.2500,117.0000,106.9000,115.5900,57.9881,135136300,0.1400
2001-10-31,91.7200,112.1000,91.3400,108.0700,54.1489,224351500,0.0000
2001-09-28,100.1500,103.1300,87.4900,91.7200,45.9567,189312500,0.0000
2001-08-31,105.3500,110.0900,98.8600,99.9500,50.0804,143401500,0.1400
2001-07-31,113.5000,115.4000,101.5600,105.2100,52.6452,161016400,0.0000
2001-06-29,112.5000,119.0000,111.1000,113.5000,56.7933,142929700,0.0000
2001-05-31,115.8500,119.9000,110.9600,111.8000,55.9427,159356200,0.1400
2001-04-30,97.4500,118.0500,90.0500,115.1400,57.5455,226210900,0.0000
2001-03-30,99.3000,108.4000,87.6500,96.1800,48.0695,254550000,0.0000
2001-02-28,112.4000,118.6400,99.1000,99.9000,49.9287,156438900,0.1300
2001-01-31,84.5000,116.7500,83.7500,112.0000,55.9140,198962600,0.0000
2000-12-29,94.4400,104.7500,80.0600,85.0000,42.4347,167790700,0.0000
2000-11-30,98.4400,104.3700,91.6200,93.5000,46.6782,130411900,0.1300
2000-10-31,112.6200,119.6200,86.9400,98.5000,49.1105,223510000,0.0000
2000-09-29,133.0600,134.9400,110.2500,112.6200,56.1505,107468400,0.0000
2000-08-31,112.0000,134.2500,110.2500,132.0200,65.8230,121998000,0.1300
2000-07-31,108.7500,117.8100,100.0000,112.2500,55.9049,150130400,0.0000
2000-06-30,107.5600,122.3100,105.5000,109.5600,54.5652,136216300,0.0000
2000-05-31,112.5000,113.6200,102.0000,107.3100,53.4446,123803200,0.1300
2000-04-28,120.0000,128.0000,101.2500,111.5000,55.4657,168464800,0.0000
2000-03-31,102.0000,128.2500,99.5000,118.3700,58.8832,194329000,0.0000
2000-02-29,112.3700,119.7500,100.9400,102.7500,51.1130,133524400,0.1200
2000-01-31,112.4400,124.7500,109.6200,112.2500,55.7824,175259600,0.0000
1999-12-31,102.5600,122.1200,102.2500,107.8700,53.6058,158626300,0.0000
