timestamp,value
2024-01-01,23358.435
2023-01-01,22723.719
2022-01-01,22075.931
2021-01-01,21532.407
2020-01-01,20284.5
2019-01-01,20715.671
2018-01-01,20193.896
2017-01-01,19612.102
2016-01-01,19141.672
2015-01-01,18799.622
2014-01-01,18261.714
2013-01-01,17812.167
2012-01-01,17442.759
2011-01-01,17052.41
2010-01-01,16789.75
2009-01-01,16349.11
2008-01-01,16781.485
2007-01-01,16762.445
2006-01-01,16433.148
2005-01-01,15987.957
2004-01-01,15449.757
2003-01-01,14877.312
2002-01-01,14472.712
2001-01-01,14230.726
2000-01-01,14096.033
1999-01-01,13543.774
1998-01-01,12924.876
1997-01-01,12370.299
1996-01-01,11843.599
1995-01-01,11413.012
1994-01-01,11114.647
1993-01-01,10684.179
1992-01-01,10398.046
1991-01-01,10044.238
1990-01-01,10055.129
1989-01-01,9869.003
1988-01-01,9519.427
1987-01-01,9137.745
1986-01-01,8832.611
1985-01-01,8537.004
1984-01-01,8195.295
1983-01-01,7642.266
1982-01-01,7307.314
1981-01-01,7441.485
1980-01-01,7257.316
1979-01-01,7275.999
1978-01-01,7052.711
1977-01-01,6682.804
1976-01-01,6387.437
1975-01-01,6060.875
1974-01-01,6073.363
1973-01-01,6106.371
1972-01-01,5780.048
1971-01-01,5491.445
1970-01-01,5316.391
1969-01-01,5306.594
1968-01-01,5145.914
1967-01-01,4904.864
1966-01-01,4773.931
1965-01-01,4478.555
1964-01-01,4205.277
1963-01-01,3976.142
1962-01-01,3810.124
1961-01-01,3590.066
1960-01-01,3500.272
1959-01-01,3412.421
1958-01-01,3191.216
1957-01-01,3215.065
1956-01-01,3148.765
1955-01-01,3083.026
1954-01-01,2877.708
1953-01-01,2894.411
1952-01-01,2764.803
1951-01-01,2656.32
1950-01-01,2458.532
1949-01-01,2261.928
1948-01-01,2274.627
1947-01-01,2184.614
1946-01-01,2209.911
1945-01-01,2500.057
1944-01-01,2524.752
1943-01-01,2338.761
1942-01-01,1998.542
1941-01-01,1681.049
1940-01-01,1428.075
1939-01-01,1312.365
1938-01-01,1214.869
1937-01-01,1256.503
1936-01-01,1195.251
1935-01-01,1058.836
1934-01-01,972.263
1933-01-01,877.431
1932-01-01,888.414
1931-01-01,1019.977
1930-01-01,1089.785
1929-01-01,1191.124
