time,FastD,FastK
2022-08-02,87.4384,81.3462
2022-08-01,88.8596,87.1094
2022-07-29,90.7534,93.8596
2022-07-28,77.0578,85.6098
2022-07-27,63.8195,92.7907
2022-07-26,39.7404,52.7728
2022-07-25,26.4796,45.8950
2022-07-22,14.9364,20.5534
2022-07-21,16.2128,12.9904
2022-07-20,27.7582,11.2654
2022-07-19,47.8473,24.3827
2022-07-18,59.3791,47.6263
2022-07-15,46.0020,71.5328
2022-07-14,36.5740,58.9781
2022-07-13,45.8541,7.4951
2022-07-12,70.4390,43.2489
2022-07-11,81.7993,86.8182
2022-07-08,64.2116,81.2500
2022-07-07,45.9446,77.3296
2022-07-06,32.8341,34.0552
2022-07-05,35.1474,26.4491
2022-07-01,44.6632,37.9980
2022-06-30,55.9152,40.9950
2022-06-29,71.2540,54.9967
2022-06-28,85.1696,71.7538
2022-06-27,93.5452,87.0113
2022-06-24,89.4971,96.7437
2022-06-23,86.7477,96.8804
2022-06-22,67.3709,74.8673
2022-06-21,55.9902,88.4956
2022-06-17,41.6015,38.7500
2022-06-16,35.9120,40.7249
2022-06-15,27.2177,45.3297
2022-06-14,15.4130,21.6814
2022-06-13,8.3330,14.6421
2022-06-10,20.2881,9.9156
2022-06-09,42.0675,0.4412
2022-06-08,67.4676,50.5076
2022-06-07,75.8799,75.2538
2022-06-06,82.3364,76.6414
2022-06-03,85.5676,75.7444
2022-06-02,90.1459,94.6234
2022-06-01,90.4218,86.3349
2022-05-31,93.1045,89.4793
2022-05-27,95.0224,95.4513
2022-05-26,85.7754,94.3830
2022-05-25,68.5547,95.2328
2022-05-24,43.9173,67.7105
2022-05-23,24.6252,42.7208
2022-05-20,20.9796,21.3206
2022-05-19,47.2061,9.8344
2022-05-18,71.1557,31.7839
2022-05-17,82.3341,100.0000
2022-05-16,67.8257,81.6832
2022-05-13,50.3685,65.3190
2022-05-12,31.5435,56.4750
2022-05-11,35.3890,29.3114
2022-05-10,57.4495,8.8440
2022-05-09,78.5225,68.0116
2022-05-06,86.9408,95.4930
2022-05-05,63.8311,72.0630
2022-05-04,47.7908,93.2665
2022-05-03,17.5914,26.1637
2022-05-02,15.2386,23.9421
2022-04-29,9.2349,2.6684
2022-04-28,19.3651,19.1053
2022-04-27,40.4945,5.9310
2022-04-26,64.4502,33.0588
2022-04-25,82.6253,82.4937
2022-04-22,85.6394,77.7982
2022-04-21,84.6332,87.5841
2022-04-20,62.8459,91.5358
2022-04-19,42.0341,74.7795
2022-04-18,26.5548,22.2222
2022-04-14,22.5091,29.1005
2022-04-13,14.0631,28.3417
2022-04-12,12.0233,10.0852
2022-04-11,22.1430,3.7624
2022-04-08,36.2957,22.2222
2022-04-07,34.3995,40.4444
2022-04-06,35.5927,46.2203
2022-04-05,34.0637,16.5339
2022-04-04,34.8301,44.0239
2022-04-01,47.4913,41.6335
2022-03-31,60.9944,18.8329
2022-03-30,87.7799,82.0076
2022-03-29,93.3607,82.1429
2022-03-28,94.4664,99.1892
2022-03-25,80.4933,98.7500
2022-03-24,76.4037,85.4599
2022-03-23,72.8659,57.2700
2022-03-22,86.2019,86.4811
2022-03-21,88.7456,74.8466
2022-03-18,95.3602,97.2778
2022-03-17,81.1245,94.1124
2022-03-16,57.1447,94.6904
2022-03-15,30.9133,54.5706
2022-03-14,20.5456,22.1731
2022-03-11,29.3564,15.9962
2022-03-10,43.7850,23.4674
2022-03-09,60.8064,48.6057
2022-03-08,74.2787,59.2819
2022-03-07,83.7441,74.5316
2022-03-04,87.7739,89.0226
2022-03-03,72.4743,87.6781
2022-03-02,63.1729,86.6209
2022-03-01,61.2977,43.1239
2022-02-28,57.7934,59.7738
2022-02-25,38.6467,80.9955
2022-02-24,16.2408,32.6109
2022-02-23,8.0991,2.3337
2022-02-22,7.7269,13.7778
2022-02-18,6.8291,8.1858
2022-02-17,7.9156,1.2171
2022-02-16,12.2460,11.0843
2022-02-15,10.9592,11.4454
2022-02-14,10.0860,14.2081
2022-02-11,27.3894,7.2239
2022-02-10,41.4608,8.8259
2022-02-09,63.5189,66.1184
2022-02-08,66.2749,49.4382
2022-02-07,78.4421,75.0000
2022-02-04,85.0119,74.3865
2022-02-03,83.8275,85.9397
2022-02-02,74.6215,94.7095
2022-02-01,69.1921,70.8333
2022-01-31,66.6998,58.3216
2022-01-28,72.7910,78.4214
2022-01-27,76.8489,63.3564
2022-01-26,71.6190,76.5953
2022-01-25,46.5415,90.5951
2022-01-24,17.8609,47.6666
2022-01-21,3.4678,1.3629
2022-01-20,23.5168,4.5533
2022-01-19,47.2724,4.4872
2022-01-18,73.2777,61.5099
2022-01-14,70.7184,75.8202
2022-01-13,56.9231,82.5030
2022-01-12,38.0908,53.8319
2022-01-11,28.1276,34.4343
2022-01-10,26.3846,26.0062
2022-01-07,36.0924,23.9422
2022-01-06,53.0354,29.2054
2022-01-05,74.8270,55.1297
2022-01-04,80.9875,74.7712
2022-01-03,86.2356,94.5802
2021-12-31,83.7053,73.6111
2021-12-30,89.0022,90.5155
2021-12-29,92.0198,86.9894
2021-12-28,94.5995,89.5018
2021-12-27,97.8878,99.5683
2021-12-23,96.3286,94.7284
2021-12-22,89.9330,99.3666
2021-12-21,84.8788,94.8907
2021-12-20,82.5368,75.5418
2021-12-17,74.3900,84.2038
2021-12-16,68.1282,87.8647
2021-12-15,54.7462,51.1013
2021-12-14,64.0755,65.4185
2021-12-13,73.6806,47.7186
2021-12-10,89.3482,79.0894
2021-12-09,93.2990,94.2337
2021-12-08,86.4268,94.7214
2021-12-07,80.0640,90.9420
2021-12-06,65.1955,73.6170
2021-12-03,56.2341,75.6329
2021-12-02,47.7888,46.3366
2021-12-01,58.3498,46.7327
2021-11-30,52.5762,50.2970
2021-11-29,49.9910,78.0198
2021-11-26,36.8668,29.4118
2021-11-24,36.1217,42.5414
2021-11-23,27.2582,38.6473
2021-11-22,17.0701,27.1762
2021-11-19,10.3392,15.9509
2021-11-18,6.2358,8.0831
2021-11-17,7.6083,6.9836
2021-11-16,6.6663,3.6408
2021-11-15,10.1505,12.2004
2021-11-12,19.4133,4.1577
2021-11-11,35.7186,14.0934
2021-11-10,62.8625,39.9887
2021-11-09,81.8747,53.0738
2021-11-08,80.7440,95.5250
2021-11-05,80.6909,97.0252
2021-11-04,67.6648,49.6818
2021-11-03,69.3488,95.3657
2021-11-02,41.5305,57.9468
2021-11-01,29.4381,54.7339
2021-10-29,11.8058,11.9107
2021-10-28,8.9453,21.6696
2021-10-27,3.8226,1.8370
2021-10-26,5.5181,3.3293
2021-10-25,4.8636,6.3017
2021-10-22,13.1698,6.9235
2021-10-21,25.5085,1.3658
2021-10-20,41.8461,31.2202
2021-10-19,63.2313,43.9394
2021-10-18,76.7146,50.3788
2021-10-15,68.2172,95.3757
2021-10-14,37.9245,84.3891
2021-10-13,22.2846,24.8869
2021-10-12,29.1879,4.4974
2021-10-11,36.2146,37.4696
2021-10-08,40.8803,45.5969
2021-10-07,49.0774,25.5773
2021-10-06,67.2950,51.4667
2021-10-05,80.5954,70.1883
2021-10-04,77.2962,80.2301
2021-10-01,78.7841,91.3679
2021-09-30,69.7713,60.2906
2021-09-29,80.2594,84.6939
2021-09-28,79.5720,64.3294
2021-09-27,86.5053,91.7551
2021-09-24,67.8481,82.6316
2021-09-23,41.5292,85.1293
2021-09-22,21.9611,35.7834
2021-09-21,11.5561,3.6750
2021-09-20,19.3471,26.4249
2021-09-17,25.9238,4.5685
2021-09-16,31.6799,27.0478
2021-09-15,36.4035,46.1550
2021-09-14,21.2106,21.8368
2021-09-13,16.0472,41.2186
2021-09-10,14.7350,0.5764
2021-09-09,17.6743,6.3465
2021-09-08,27.5588,37.2822
2021-09-07,36.2600,9.3941
2021-09-03,44.9396,36.0000
2021-09-02,58.3990,63.3858
2021-09-01,45.1870,35.4331
2021-08-31,47.4038,76.3780
2021-08-30,36.2032,23.7500
2021-08-27,52.8919,42.0833
2021-08-26,57.4968,42.7762
2021-08-25,56.7394,73.8162
2021-08-24,41.8329,55.8980
2021-08-23,27.3350,40.5042
2021-08-20,14.4466,29.0965
2021-08-19,21.4773,12.4043
2021-08-18,49.2053,1.8391
2021-08-17,77.8104,50.1887
2021-08-16,93.4652,95.5882
2021-08-13,86.1718,87.6543
2021-08-12,71.4417,97.1530
2021-08-11,52.6093,73.7081
2021-08-10,55.8328,43.4640
2021-08-09,58.2246,40.6557
2021-08-06,61.4673,83.3787
2021-08-05,61.6368,50.6394
2021-08-04,52.1255,50.3836
2021-08-03,37.3192,83.8875
2021-08-02,25.4695,22.1053
2021-07-30,32.6026,5.9649
2021-07-29,56.5124,48.3384
2021-07-28,62.2110,43.5045
2021-07-27,67.3438,77.6942
2021-07-26,58.6693,65.4341
2021-07-23,56.3392,58.9030
2021-07-22,51.0969,51.6709
2021-07-21,45.7780,58.4438
2021-07-20,29.3631,43.1759
2021-07-19,32.2641,35.7141
2021-07-16,37.0261,9.1991
2021-07-15,54.1758,51.8792
2021-07-14,62.9756,50.0000
2021-07-13,61.2666,60.6481
2021-07-12,52.7173,78.2787
2021-07-09,35.3423,44.8731
2021-07-08,25.7692,35.0000
2021-07-07,16.4243,26.1538
2021-07-06,33.1544,16.1538
2021-07-02,52.0354,6.9652
2021-07-01,61.6795,76.3441
2021-06-30,45.0227,72.7969
2021-06-29,51.5433,35.8974
2021-06-28,59.4286,26.3736
2021-06-25,61.0624,92.3588
2021-06-24,46.7443,59.5533
2021-06-23,44.4090,31.2749
2021-06-22,34.3178,49.4048
2021-06-21,19.4743,52.5473
2021-06-18,5.5766,1.0013
2021-06-17,11.2177,4.8743
2021-06-16,23.0816,10.8541
2021-06-15,43.6258,17.9245
2021-06-14,60.1557,40.4661
2021-06-11,78.1037,72.4868
2021-06-10,81.1600,67.5141
2021-06-09,87.1790,94.3101
2021-06-08,88.0097,81.6558
2021-06-07,89.5315,85.5711
2021-06-04,93.0269,96.8020
2021-06-03,74.4991,86.2213
2021-06-02,55.6877,96.0573
2021-06-01,33.4467,41.2186
2021-05-28,31.1982,29.7872
2021-05-27,41.2873,29.3343
2021-05-26,58.0140,34.4730
2021-05-25,72.6159,60.0544
2021-05-24,72.8163,79.5145
2021-05-21,61.8169,78.2787
2021-05-20,55.5381,60.6557
2021-05-19,63.7172,46.5164
2021-05-18,64.5101,59.4421
2021-05-17,58.6463,85.1931
2021-05-14,30.9853,48.8950
2021-05-13,22.7161,41.8508
2021-05-12,29.0818,2.2099
2021-05-11,52.1787,24.0876
2021-05-10,77.0853,60.9480
2021-05-07,75.7762,71.5005
2021-05-06,73.1067,98.8073
2021-05-05,57.2650,57.0208
2021-05-04,43.6711,63.4921
2021-05-03,37.0670,51.2821
2021-04-30,38.7700,16.2393
2021-04-29,53.7457,43.6796
2021-04-28,59.3765,56.3910
2021-04-27,67.5806,61.1664
2021-04-26,71.0405,60.5721
2021-04-23,83.6618,81.0033
2021-04-22,84.1923,71.5461
2021-04-21,84.8956,98.4361
2021-04-20,73.5264,82.5946
2021-04-19,59.6764,73.6559
2021-04-16,49.1170,64.3287
2021-04-15,32.6493,41.0448
2021-04-14,32.7432,41.9776
2021-04-13,42.3575,14.9254
2021-04-12,58.8756,41.3265
2021-04-09,65.1604,70.8207
2021-04-08,56.2594,64.4796
2021-04-07,60.1829,60.1810
2021-04-06,46.7892,44.1176
2021-04-05,48.0194,76.2500
2021-04-01,45.2055,20.0000
2021-03-31,66.3470,47.8082
2021-03-30,83.3562,67.8082
2021-03-29,93.0276,83.4247
2021-03-26,87.0558,98.8359
2021-03-25,78.4349,96.8224
2021-03-24,75.4357,65.5093
2021-03-23,67.8264,72.9730
2021-03-22,69.7278,87.8249
2021-03-19,68.4621,42.6813
2021-03-18,83.4621,78.6773
2021-03-17,89.3351,84.0278
2021-03-16,88.6985,87.6812
2021-03-15,86.8453,96.2963
2021-03-12,86.7796,82.1181
2021-03-11,81.7458,82.1216
2021-03-10,79.3050,96.0991
2021-03-09,74.4658,67.0167
2021-03-08,62.2427,74.7993
2021-03-05,58.5162,81.5816
2021-03-04,40.1584,30.3471
2021-03-03,41.3772,63.6197
2021-03-02,22.9343,26.5082
2021-03-01,36.9346,34.0037
2021-02-26,57.1069,8.2910
2021-02-25,80.4936,68.5092
2021-02-24,87.7726,94.5205
2021-02-23,63.0890,78.4512
2021-02-22,54.8350,90.3461
2021-02-19,31.9330,20.4698
2021-02-18,30.9534,53.6892
2021-02-17,20.1855,21.6401
2021-02-16,27.6948,17.5309
2021-02-12,48.7973,21.3855
2021-02-11,72.2648,44.1679
2021-02-10,88.7884,80.8384
2021-02-09,94.9949,91.7880
2021-02-08,94.7973,93.7388
2021-02-05,70.1127,99.4580
2021-02-04,40.8654,91.1950
2021-02-03,21.5607,19.6850
2021-02-02,22.5377,11.7162
2021-02-01,30.8351,33.2810
2021-01-29,31.1885,22.6158
2021-01-28,35.1418,36.6083
2021-01-27,25.6720,34.3414
2021-01-26,17.0251,34.4758
2021-01-25,34.6732,8.1989
2021-01-22,58.1798,8.4005
2021-01-21,78.4565,87.4200
2021-01-20,66.7254,78.7188
2021-01-19,63.1129,69.2308
2021-01-15,43.9061,52.2267
2021-01-14,42.5825,67.8812
2021-01-13,38.1581,11.6105
2021-01-12,54.9893,48.2558
2021-01-11,61.3399,54.6080
2021-01-08,66.7044,62.1041
2021-01-07,74.3913,67.3077
2021-01-06,60.3824,70.7014
2021-01-05,63.0057,85.1648
2021-01-04,45.5301,25.2809
2020-12-31,48.1612,78.5714
2020-12-30,43.1456,32.7381
2020-12-29,53.3868,33.1742
2020-12-28,57.8558,63.5246
2020-12-24,49.6631,63.4615
2020-12-23,39.9803,46.5812
2020-12-22,50.0959,38.9466
2020-12-21,59.5643,34.4131
2020-12-18,68.2461,76.9280
2020-12-17,62.1329,67.3519
2020-12-16,40.1562,60.4585
2020-12-15,25.3955,58.5882
2020-12-14,16.7303,1.4218
2020-12-11,42.7715,16.1765
2020-12-10,59.5121,32.5926
2020-12-09,64.0068,79.5455
2020-12-08,69.6177,66.3984
2020-12-07,59.1808,46.0765
2020-12-04,66.3130,96.3783
2020-12-03,49.8088,35.0877
2020-12-02,64.0154,67.4731
2020-12-01,71.1351,46.8657
2020-11-30,86.8480,77.7073
2020-11-27,93.1100,88.8322
2020-11-25,93.7695,94.0045
2020-11-24,74.1404,96.4932
2020-11-23,60.6667,90.8108
2020-11-20,50.7051,35.1171
2020-11-19,66.7443,56.0724
2020-11-18,80.1377,60.9259
2020-11-17,77.7737,83.2347
2020-11-16,61.3292,96.2525
2020-11-13,52.3804,53.8339
2020-11-12,61.7453,33.9014
2020-11-11,69.9202,69.4059
2020-11-10,68.1657,81.9286
2020-11-09,70.4764,58.4260
2020-11-06,70.5982,64.1425
2020-11-05,77.4462,88.8608
2020-11-04,77.2953,58.7912
2020-11-03,79.0049,84.6865
2020-11-02,60.0907,88.4083
2020-10-30,32.8954,63.9198
2020-10-29,13.8952,27.9439
2020-10-28,6.1048,6.8224
2020-10-27,10.8360,6.9192
2020-10-26,14.9782,4.5728
2020-10-23,14.1705,21.0160
2020-10-22,8.8461,19.3459
2020-10-21,18.3023,2.1497
2020-10-20,33.3433,5.0428
2020-10-19,35.9159,47.7143
2020-10-16,24.4798,47.2727
2020-10-15,15.7530,12.7607
2020-10-14,24.9670,13.4058
2020-10-13,36.0463,21.0926
2020-10-12,54.3351,40.4026
2020-10-09,69.9857,46.6436
2020-10-08,71.9088,75.9592
2020-10-07,70.3241,87.3544
2020-10-06,54.2268,52.4126
2020-10-05,58.5065,71.2054
2020-10-02,61.6765,39.0625
2020-10-01,74.0688,65.2516
2020-09-30,82.2328,80.7154
2020-09-29,71.4398,76.2393
2020-09-28,52.3853,89.7436
2020-09-25,24.3435,48.3366
2020-09-24,17.1171,19.0758
2020-09-23,18.4472,5.6180
2020-09-22,24.7848,26.6575
2020-09-21,43.3384,23.0663
2020-09-18,59.4250,24.6305
2020-09-17,72.4094,82.3183
2020-09-16,62.7927,71.3262
2020-09-15,46.9756,63.5838
2020-09-14,26.8795,53.4682
2020-09-11,14.6484,23.8748
2020-09-10,8.4939,3.2956
2020-09-09,11.4520,16.7749
2020-09-08,15.6895,5.4113
2020-09-04,44.5727,12.1699
2020-09-03,53.7436,29.4872
2020-09-02,46.3772,92.0611
2020-09-01,32.1641,39.6825
2020-08-31,36.2315,7.3879
2020-08-28,47.5161,49.4220
2020-08-27,48.2631,51.8847
2020-08-26,60.9238,41.2417
2020-08-25,55.8148,51.6630
2020-08-24,42.6705,89.8667
2020-08-21,16.6365,25.9146
2020-08-20,16.6753,12.2302
2020-08-19,15.2916,11.7647
2020-08-18,18.2806,26.0309
2020-08-17,17.9599,8.0793
2020-08-14,31.2907,20.7317
2020-08-13,41.1015,25.0689
2020-08-12,65.2144,48.0716
2020-08-11,81.3644,50.1641
2020-08-10,94.2661,97.4074
2020-08-07,87.4743,96.5217
2020-08-06,87.6133,88.8693
2020-08-05,78.4346,77.0318
2020-08-04,64.5034,96.9388
2020-08-03,39.1836,61.3333
2020-07-31,26.6008,35.2381
2020-07-30,16.8598,20.9794
2020-07-29,16.5691,23.5849
2020-07-28,11.7895,6.0150
2020-07-27,25.1319,20.1072
2020-07-24,40.1078,9.2461
2020-07-23,50.0331,46.0424
2020-07-22,65.4689,65.0350
2020-07-21,74.8757,39.0220
2020-07-20,93.4970,92.3497
2020-07-17,92.3941,93.2555
2020-07-16,92.3970,94.8857
2020-07-15,83.7967,89.0411
2020-07-14,69.9058,93.2642
2020-07-13,41.3741,69.0846
2020-07-10,25.9809,47.3684
2020-07-09,12.0351,7.6692
2020-07-08,30.4608,22.9050
2020-07-07,45.0480,5.5310
2020-07-06,59.0588,62.9464
2020-07-02,68.7158,66.6667
2020-07-01,64.8696,47.5634
2020-06-30,55.2355,91.9173
2020-06-29,34.1942,55.1282
2020-06-26,17.4635,18.6610
2020-06-25,12.0337,28.7934
2020-06-24,5.0183,4.9360
2020-06-23,18.5015,2.3715
2020-06-22,38.9560,7.7475
2020-06-19,58.1471,45.3855
2020-06-18,59.9517,63.7351
2020-06-17,46.7651,65.3209
2020-06-16,32.5118,50.7992
2020-06-15,15.8928,24.1751
2020-06-12,18.5568,22.5610
2020-06-11,29.3172,0.9424
2020-06-10,61.9502,32.1670
2020-06-09,77.4697,54.8423
2020-06-08,89.3067,98.8414
2020-06-05,87.2020,78.7255
2020-06-04,87.4577,90.3533
2020-06-03,79.0401,92.5272
2020-06-02,74.1750,79.4926
2020-06-01,72.3399,65.1007
2020-05-29,82.7999,77.9318
2020-05-28,84.4568,73.9872
2020-05-27,65.2589,96.4806
2020-05-26,50.9657,82.9026
2020-05-22,53.2565,16.3934
2020-05-21,74.5850,53.6011
2020-05-20,82.6972,89.7749
2020-05-19,66.5479,80.3791
2020-05-18,53.4506,77.9376
2020-05-15,30.5689,41.3269
2020-05-14,16.7932,41.0871
2020-05-13,26.1191,9.2925
2020-05-12,54.7047,0.0000
2020-05-11,75.6312,69.0647
2020-05-08,68.5995,95.0495
2020-05-07,47.6354,62.7794
2020-05-06,34.4038,47.9695
2020-05-05,20.4342,32.1573
2020-05-04,28.4285,23.0847
2020-05-01,52.0389,6.0606
2020-04-30,77.3113,56.1404
2020-04-29,89.5423,93.9156
2020-04-28,90.8491,81.8779
2020-04-27,91.7850,92.8332
2020-04-24,83.2171,97.8362
2020-04-23,65.1112,84.6855
2020-04-22,55.4391,67.1296
2020-04-21,50.7205,43.5185
2020-04-20,40.2726,55.6691
2020-04-17,33.6516,52.9740
2020-04-16,45.2209,12.1747
2020-04-15,69.8830,35.8061
2020-04-14,88.6513,87.6819
2020-04-13,91.2725,86.1611
2020-04-09,85.6307,92.1111
2020-04-08,85.8301,95.5452
2020-04-07,60.5120,69.2359
2020-04-06,57.0961,92.7093
2020-04-03,28.4177,19.5910
2020-04-02,46.4775,58.9882
2020-04-01,58.9040,6.6738
2020-03-31,82.4577,73.7705
2020-03-30,90.8173,96.2676
2020-03-27,81.9793,77.3351
2020-03-26,86.5817,98.8490
2020-03-25,61.9653,69.7536
2020-03-24,40.4989,91.1423
2020-03-23,22.6887,25.0000
2020-03-20,33.6122,5.3543
2020-03-19,45.9076,37.7119
2020-03-18,37.8885,57.7703
2020-03-17,28.5196,42.2408
2020-03-16,15.1175,13.6546
2020-03-13,15.0226,29.6635
2020-03-12,21.3514,2.0345
2020-03-11,21.6120,13.3696
2020-03-10,26.3955,48.6501
2020-03-09,21.0960,2.8162
2020-03-06,41.4062,27.7202
2020-03-05,36.9496,32.7515
2020-03-04,38.8121,63.7470
2020-03-03,23.3876,14.3503
2020-03-02,18.7890,38.3390
2020-02-28,6.4253,17.4735
2020-02-27,2.0120,0.5546
2020-02-26,7.2034,1.2479
2020-02-25,12.6150,4.2333
2020-02-24,21.9181,16.1290
2020-02-21,23.3651,17.4825
2020-02-20,25.7031,32.1429
2020-02-19,20.3061,20.4698
2020-02-18,36.1197,24.4966
2020-02-14,50.5146,15.9520
2020-02-13,64.3861,67.9104
2020-02-12,67.5308,67.6813
2020-02-11,69.9535,57.5667
2020-02-10,80.4045,77.3443
2020-02-07,86.3098,74.9495
2020-02-06,94.0354,88.9198
2020-02-05,94.9939,95.0601
2020-02-04,95.4658,98.1263
2020-02-03,69.4609,91.7953
2020-01-31,39.3030,96.4758
2020-01-30,13.4297,20.1117
2020-01-29,10.8772,1.3216
2020-01-28,25.6668,18.8557
2020-01-27,42.6076,12.4542
2020-01-24,65.5065,45.6906
2020-01-23,82.0307,69.6781
2020-01-22,91.9335,81.1508
2020-01-21,95.9730,95.2632
2020-01-17,81.4984,99.3865
2020-01-16,64.4033,93.2692
2020-01-15,57.1764,51.8395
2020-01-14,64.8073,48.1013
2020-01-13,81.6426,71.5884
2020-01-10,83.6377,74.7323
2020-01-09,75.6777,98.6072
2020-01-08,58.9071,77.5735
2020-01-07,51.4205,50.8523
2020-01-06,63.0682,48.2955
2020-01-03,63.2881,55.1136
2020-01-02,47.7479,85.7955
2019-12-31,31.3042,48.9552
2019-12-30,25.7481,8.4932
2019-12-27,35.1050,36.4641
2019-12-26,46.4863,32.2870
2019-12-24,59.7105,36.5639
2019-12-23,65.4964,70.6081
2019-12-20,56.3543,71.9595
2019-12-19,43.8829,53.9216
2019-12-18,34.9567,43.1818
2019-12-17,33.7572,34.5455
2019-12-16,51.7466,27.1429
2019-12-13,64.8173,39.5833
2019-12-12,75.2989,88.5135
2019-12-11,73.4012,66.3551
2019-12-10,73.4176,71.0280
2019-12-09,60.3595,82.8205
2019-12-06,41.3848,66.4042
2019-12-05,27.9802,31.8538
2019-12-04,21.2678,25.8964
2019-12-03,27.8066,26.1905
2019-12-02,27.3835,11.7166
2019-11-29,46.4192,45.5128
2019-11-27,64.2739,24.9211
2019-11-26,76.1189,68.8235
2019-11-25,66.9927,99.0769
2019-11-22,39.6705,60.4563
2019-11-21,37.8163,41.4449
2019-11-20,34.4969,17.1103
2019-11-19,38.0097,54.8936
2019-11-18,24.9299,31.4869
2019-11-15,18.4040,27.6486
2019-11-14,13.9382,15.6542
2019-11-13,12.5044,11.9093
2019-11-12,30.5200,14.2512
2019-11-11,51.7900,11.3527
2019-11-08,81.3391,65.9560
2019-11-07,87.4712,78.0612
2019-11-06,94.2702,100.0000
2019-11-05,83.5802,84.3525
2019-11-04,60.6134,98.4581
2019-11-01,47.7162,67.9300
2019-10-31,34.5725,15.4519
2019-10-30,58.3727,59.7668
2019-10-29,68.5366,28.4987
2019-10-28,84.3767,86.8526
2019-10-25,78.1710,90.2584
2019-10-24,56.5496,76.0192
2019-10-23,35.5780,68.2353
2019-10-22,18.1802,25.3942
2019-10-21,13.5981,13.1045
2019-10-18,26.4364,16.0418
2019-10-17,45.6659,11.6480
2019-10-16,61.9966,51.6194
2019-10-15,68.8434,73.7303
2019-10-14,64.2251,60.6400
2019-10-11,53.8524,72.1600
2019-10-10,30.6999,59.8753
2019-10-09,19.3094,29.5218
2019-10-08,25.0135,2.7027
2019-10-07,35.6997,25.7038
2019-10-04,32.6382,46.6340
2019-10-03,31.4746,34.7613
2019-10-02,46.5075,16.5192
2019-10-01,60.7214,43.1433
2019-09-30,76.3604,79.8599
2019-09-27,69.1290,59.1611
2019-09-26,58.0369,90.0602
2019-09-25,39.5213,58.1655
2019-09-24,30.2360,25.8850
2019-09-23,39.7493,34.5133
2019-09-20,42.0130,30.3097
2019-09-19,43.4194,54.4248
2019-09-18,30.8644,41.3043
2019-09-17,38.4963,34.5291
2019-09-16,48.0533,16.7598
2019-09-13,67.4329,64.2000
2019-09-12,78.0407,63.2000
2019-09-11,88.8626,74.8988
2019-09-10,92.7294,96.0233
2019-09-09,91.1478,95.6656
2019-09-06,92.0188,86.4994
2019-09-05,85.6290,91.2784
2019-09-04,85.9313,98.2786
2019-09-03,82.5692,67.3300
2019-08-30,79.2500,92.1852
2019-08-29,59.4920,88.1924
2019-08-28,35.5329,57.3723
2019-08-27,19.6977,32.9114
2019-08-26,23.0265,16.3150
2019-08-23,39.5180,9.8667
2019-08-22,51.3058,42.8977
2019-08-21,62.2703,65.7895
2019-08-20,58.8531,45.2303
2019-08-19,49.9206,75.7911
2019-08-16,25.6103,55.5380
2019-08-15,20.1506,18.4327
2019-08-14,18.0961,2.8602
2019-08-13,22.1067,39.1590
2019-08-12,19.7550,12.2693
2019-08-09,21.1066,14.8918
2019-08-08,19.9591,32.1040
2019-08-07,13.1467,16.3241
2019-08-06,15.2234,11.4493
2019-08-05,31.7803,11.6667
2019-08-02,40.0066,22.5543
2019-08-01,45.9612,61.1198
2019-07-31,52.4697,36.3458
2019-07-30,68.2570,40.4181
2019-07-29,73.6046,80.6452
2019-07-26,73.5196,83.7079
2019-07-25,73.7451,56.4607
2019-07-24,80.9175,80.3901
2019-07-23,80.8775,84.3844
2019-07-22,83.4622,77.9780
2019-07-19,82.1576,80.2700
2019-07-18,84.7343,92.1387
2019-07-17,85.9088,74.0642
2019-07-16,92.9709,88.0000
2019-07-15,88.9373,95.6621
2019-07-12,73.1171,95.2507
2019-07-11,43.8452,75.8993
2019-07-10,35.4746,48.2014
2019-07-09,49.0557,7.4349
2019-07-08,77.5656,50.7874
2019-07-05,82.3717,88.9447
2019-07-03,71.3536,92.9648
2019-07-02,41.2311,65.2055
2019-07-01,28.1323,55.8904
2019-06-28,15.9378,2.5974
2019-06-27,33.1453,25.9091
2019-06-26,52.4551,19.3069
2019-06-25,77.0112,54.2199
2019-06-24,87.7702,83.8384
2019-06-21,82.3008,92.9752
2019-06-20,74.9301,86.4971
2019-06-19,54.8783,67.4300
2019-06-18,48.6107,70.8633
2019-06-17,52.8328,26.3415
2019-06-14,67.8532,48.6275
2019-06-13,82.1394,83.5294
2019-06-12,84.3814,71.4029
2019-06-11,87.7780,91.4858
2019-06-10,83.7621,90.2556
2019-06-07,76.5565,81.5927
2019-06-06,82.4093,79.4379
2019-06-05,64.1051,68.6391
2019-06-04,41.8560,99.1511
2019-06-03,14.9241,24.5250
2019-05-31,12.1662,1.8919
2019-05-30,12.4684,18.3554
2019-05-29,15.6148,16.2515
2019-05-28,20.0163,2.7982
2019-05-24,46.6865,27.7946
2019-05-23,66.4195,29.4562
2019-05-22,82.4849,82.8087
2019-05-21,76.6296,86.9936
2019-05-20,79.4764,77.6524
2019-05-17,77.5310,65.2427
2019-05-16,68.6262,95.5340
2019-05-15,39.0038,71.8163
2019-05-14,29.6985,38.5283
2019-05-13,29.0736,6.6668
2019-05-10,38.7047,43.9003
2019-05-09,32.6715,36.6538
2019-05-08,41.5959,35.5599
2019-05-07,46.4625,25.8007
2019-05-06,47.5534,63.4271
2019-05-03,49.5818,50.1597
2019-05-02,56.5656,29.0735
2019-05-01,59.2818,69.5122
2019-04-30,52.1296,71.1111
