time,MACD,MACD_Hist,MACD_Signal
2020-03-24,-8.6299,-1.2692,-7.3607
2020-03-23,-8.7807,-1.7373,-7.0434
2020-03-20,-8.4341,-1.8251,-6.6091
2020-03-19,-8.3514,-2.1986,-6.1528
2020-03-18,-8.2319,-2.6288,-5.6031
2020-03-17,-7.7368,-2.7909,-4.9460
2020-03-16,-7.0840,-2.8357,-4.2482
2020-03-13,-5.9485,-2.4092,-3.5393
2020-03-12,-5.2277,-2.2907,-2.9370
2020-03-11,-4.3057,-1.9413,-2.3643
2020-03-10,-3.9331,-2.0541,-1.8790
2020-03-09,-3.5354,-2.1700,-1.3655
2020-03-06,-2.7765,-1.9535,-0.8230
2020-03-05,-2.2666,-1.9320,-0.3346
2020-03-04,-1.8727,-2.0211,0.1484
2020-03-03,-1.4252,-2.0789,0.6537
2020-03-02,-1.0546,-2.2280,1.1734
2020-02-28,-0.2815,-2.0119,1.7304
2020-02-27,0.7680,-1.4654,2.2334
2020-02-26,1.5424,-1.0573,2.5997
2020-02-25,2.0764,-0.7876,2.8640
2020-02-24,2.4524,-0.6086,3.0609
2020-02-21,2.9729,-0.2402,3.2131
2020-02-20,3.1719,-0.1012,3.2731
2020-02-19,3.3974,0.0990,3.2984
2020-02-18,3.5802,0.3065,3.2737
2020-02-14,3.8948,0.6977,3.1971
2020-02-13,3.8865,0.8638,3.0226
2020-02-12,3.8231,1.0164,2.8067
2020-02-11,3.7339,1.1813,2.5526
2020-02-10,3.4612,1.2040,2.2572
2020-02-07,3.2269,1.2707,1.9563
2020-02-06,2.7603,1.1217,1.6386
2020-02-05,2.0765,0.7183,1.3582
2020-02-04,1.6726,0.4940,1.1786
2020-02-03,1.3162,0.2611,1.0551
2020-01-31,1.1088,0.1190,0.9898
2020-01-30,0.9299,-0.0302,0.9601
2020-01-29,1.1516,0.1840,0.9676
2020-01-28,1.2360,0.3144,0.9216
2020-01-27,1.3007,0.4577,0.8430
2020-01-24,1.4399,0.7113,0.7286
2020-01-23,1.2274,0.6766,0.5508
2020-01-22,0.8771,0.4954,0.3816
2020-01-21,0.4837,0.2259,0.2578
2020-01-17,0.3906,0.1893,0.2013
2020-01-16,0.3620,0.2080,0.1540
2020-01-15,0.2614,0.1594,0.1020
2020-01-14,0.2288,0.1667,0.0621
2020-01-13,0.1628,0.1424,0.0204
2020-01-10,0.1366,0.1517,-0.0152
2020-01-09,-0.0137,0.0394,-0.0531
2020-01-08,-0.1101,-0.0472,-0.0629
2020-01-07,-0.1387,-0.0876,-0.0511
2020-01-06,-0.1113,-0.0821,-0.0292
2020-01-03,-0.0543,-0.0456,-0.0087
2020-01-02,0.0079,0.0053,0.0027
2019-12-31,-0.0207,-0.0221,0.0014
2019-12-30,0.1295,0.1226,0.0069
2019-12-27,0.1178,0.1415,-0.0237
2019-12-26,0.1162,0.1753,-0.0591
2019-12-24,0.1140,0.2169,-0.1030
2019-12-23,0.0619,0.2191,-0.1572
2019-12-20,-0.0183,0.1936,-0.2119
2019-12-19,-0.1174,0.1430,-0.2604
2019-12-18,-0.1455,0.1506,-0.2961
2019-12-17,-0.1860,0.1477,-0.3337
2019-12-16,-0.2147,0.1560,-0.3707
2019-12-13,-0.2980,0.1117,-0.4097
2019-12-12,-0.3856,0.0520,-0.4376
2019-12-11,-0.4125,0.0381,-0.4506
2019-12-10,-0.4718,-0.0117,-0.4601
2019-12-09,-0.5264,-0.0692,-0.4572
2019-12-06,-0.5453,-0.1053,-0.4399
2019-12-05,-0.5161,-0.1026,-0.4136
2019-12-04,-0.4896,-0.1016,-0.3879
2019-12-03,-0.4387,-0.0762,-0.3625
2019-12-02,-0.3025,0.0410,-0.3435
2019-11-29,-0.3092,0.0445,-0.3537
2019-11-27,-0.2491,0.1157,-0.3649
2019-11-26,-0.3010,0.0928,-0.3938
2019-11-25,-0.4232,-0.0062,-0.4170
2019-11-22,-0.4462,-0.0307,-0.4154
2019-11-21,-0.4478,-0.0401,-0.4077
2019-11-20,-0.3838,0.0139,-0.3977
2019-11-19,-0.3463,0.0549,-0.4012
2019-11-18,-0.3554,0.0595,-0.4149
2019-11-15,-0.3180,0.1118,-0.4298
2019-11-14,-0.2724,0.1854,-0.4577
2019-11-13,-0.1906,0.3135,-0.5041
2019-11-12,-0.1786,0.4039,-0.5825
2019-11-11,-0.1969,0.4865,-0.6834
2019-11-08,-0.3179,0.4871,-0.8050
2019-11-07,-0.4964,0.4305,-0.9268
2019-11-06,-0.7388,0.2956,-1.0344
2019-11-05,-0.9262,0.1821,-1.1083
2019-11-04,-1.1370,0.0169,-1.1539
2019-11-01,-1.2730,-0.1149,-1.1581
2019-10-31,-1.2982,-0.1689,-1.1294
2019-10-30,-1.3571,-0.2699,-1.0871
2019-10-29,-1.3169,-0.2973,-1.0197
2019-10-28,-1.3652,-0.4199,-0.9453
2019-10-25,-1.4502,-0.6099,-0.8404
2019-10-24,-1.3974,-0.7095,-0.6879
2019-10-23,-1.3626,-0.8520,-0.5106
2019-10-22,-1.2005,-0.9030,-0.2975
2019-10-21,-0.9039,-0.8321,-0.0718
2019-10-18,-0.5165,-0.6527,0.1362
2019-10-17,-0.1348,-0.4342,0.2994
2019-10-16,0.2961,-0.1118,0.4080
2019-10-15,0.2829,-0.1531,0.4359
2019-10-14,0.2581,-0.2161,0.4742
2019-10-11,0.2398,-0.2884,0.5282
2019-10-10,0.1787,-0.4216,0.6003
2019-10-09,0.3220,-0.3837,0.7057
2019-10-08,0.5003,-0.3013,0.8016
2019-10-07,0.6854,-0.1915,0.8769
2019-10-04,0.7610,-0.1638,0.9248
2019-10-03,0.8613,-0.1045,0.9658
2019-10-02,1.0097,0.0178,0.9919
2019-10-01,1.1418,0.1544,0.9874
2019-09-30,1.0401,0.0913,0.9489
2019-09-27,1.0340,0.1079,0.9260
2019-09-26,0.9603,0.0613,0.8991
2019-09-25,0.9450,0.0612,0.8837
2019-09-24,1.0183,0.1499,0.8684
2019-09-23,1.0404,0.2094,0.8310
2019-09-20,1.1512,0.3726,0.7786
2019-09-19,1.1221,0.4367,0.6855
2019-09-18,1.1277,0.5514,0.5763
2019-09-17,1.1490,0.7106,0.4384
2019-09-16,1.1274,0.8666,0.2608
2019-09-13,1.0774,1.0333,0.0442
2019-09-12,0.8666,1.0808,-0.2142
2019-09-11,0.6066,1.0909,-0.4843
2019-09-10,0.2046,0.9617,-0.7571
2019-09-09,-0.1732,0.8243,-0.9975
2019-09-06,-0.4732,0.7304,-1.2036
2019-09-05,-0.9185,0.4676,-1.3862
2019-09-04,-1.2333,0.2698,-1.5031
2019-09-03,-1.4238,0.1468,-1.5705
2019-08-30,-1.5820,0.0252,-1.6072
2019-08-29,-1.8154,-0.2019,-1.6135
2019-08-28,-1.9824,-0.4194,-1.5631
2019-08-27,-1.8877,-0.4294,-1.4582
2019-08-26,-1.7960,-0.4451,-1.3509
2019-08-23,-1.6416,-0.4020,-1.2396
2019-08-22,-1.6133,-0.4742,-1.1391
2019-08-21,-1.6327,-0.6122,-1.0206
2019-08-20,-1.6540,-0.7865,-0.8675
2019-08-19,-1.6780,-1.0071,-0.6709
2019-08-16,-1.6573,-1.2382,-0.4191
2019-08-15,-1.4695,-1.3599,-0.1096
2019-08-14,-1.0726,-1.3030,0.2304
2019-08-13,-0.7511,-1.3072,0.5561
2019-08-12,-0.3216,-1.2046,0.8829
2019-08-09,0.0923,-1.0918,1.1841
2019-08-08,0.3499,-1.1071,1.4570
2019-08-07,0.7349,-0.9989,1.7338
2019-08-06,1.3122,-0.6714,1.9835
2019-08-05,1.7872,-0.3642,2.1514
2019-08-02,2.1499,-0.0925,2.2424
2019-08-01,2.2827,0.0171,2.2656
2019-07-31,2.4286,0.1673,2.2613
2019-07-30,2.5204,0.3009,2.2195
2019-07-29,2.5788,0.4346,2.1442
2019-07-26,2.5340,0.4985,2.0356
2019-07-25,2.4481,0.5371,1.9110
2019-07-24,2.3898,0.6131,1.7767
2019-07-23,2.2586,0.6352,1.6234
2019-07-22,2.0250,0.5604,1.4646
2019-07-19,1.7277,0.4032,1.3245
2019-07-18,1.3378,0.1141,1.2237
2019-07-17,1.3712,0.1760,1.1952
2019-07-16,1.3119,0.1608,1.1511
2019-07-15,1.2496,0.1387,1.1110
2019-07-12,1.1726,0.0963,1.0763
2019-07-11,1.1289,0.0767,1.0522
2019-07-10,1.1400,0.1070,1.0330
2019-07-09,1.1959,0.1896,1.0063
2019-07-08,1.2048,0.2459,0.9589
2019-07-05,1.1662,0.2688,0.8974
2019-07-03,1.1132,0.2830,0.8302
2019-07-02,1.0405,0.2810,0.7595
2019-07-01,1.0042,0.3149,0.6892
2019-06-28,0.9542,0.3437,0.6105
2019-06-27,0.9526,0.4280,0.5246
2019-06-26,0.9256,0.5080,0.4176
2019-06-25,0.8665,0.5760,0.2906
2019-06-24,0.7351,0.5885,0.1466
2019-06-21,0.5758,0.5763,-0.0005
2019-06-20,0.4201,0.5647,-0.1446
2019-06-19,0.1792,0.4650,-0.2858
2019-06-18,0.0536,0.4556,-0.4020
2019-06-17,-0.0168,0.4992,-0.5159
2019-06-14,-0.1204,0.5204,-0.6407
2019-06-13,-0.2545,0.5163,-0.7708
2019-06-12,-0.3992,0.5007,-0.8999
2019-06-11,-0.6098,0.4153,-1.0251
2019-06-10,-0.8520,0.2769,-1.1289
2019-06-07,-1.0794,0.1187,-1.1981
2019-06-06,-1.2130,0.0148,-1.2278
2019-06-05,-1.3452,-0.1137,-1.2315
2019-06-04,-1.5821,-0.3791,-1.2031
2019-06-03,-1.5797,-0.4714,-1.1083
2019-05-31,-1.3722,-0.3818,-0.9904
2019-05-30,-1.1862,-0.2912,-0.8950
2019-05-29,-1.0275,-0.2053,-0.8222
2019-05-28,-0.8291,-0.0583,-0.7709
2019-05-24,-0.7210,0.0352,-0.7563
2019-05-23,-0.6759,0.0892,-0.7651
2019-05-22,-0.7265,0.0609,-0.7874
2019-05-21,-0.8448,-0.0422,-0.8026
2019-05-20,-0.9922,-0.2002,-0.7921
2019-05-17,-0.9749,-0.2329,-0.7420
2019-05-16,-1.0235,-0.3397,-0.6838
2019-05-15,-1.0751,-0.4762,-0.5989
2019-05-14,-0.9666,-0.4868,-0.4798
2019-05-13,-0.7573,-0.3992,-0.3581
2019-05-10,-0.5868,-0.3285,-0.2583
2019-05-09,-0.4788,-0.3026,-0.1762
2019-05-08,-0.3346,-0.2341,-0.1005
2019-05-07,-0.2381,-0.1961,-0.0420
2019-05-06,-0.2119,-0.2190,0.0070
2019-05-03,-0.1135,-0.1753,0.0618
2019-05-02,-0.0884,-0.1940,0.1056
2019-05-01,-0.1133,-0.2674,0.1541
2019-04-30,-0.1471,-0.3680,0.2209
2019-04-29,-0.0831,-0.3961,0.3129
2019-04-26,-0.0032,-0.4152,0.4120
2019-04-25,0.0850,-0.4307,0.5158
2019-04-24,0.1702,-0.4532,0.6234
2019-04-23,0.2108,-0.5260,0.7367
2019-04-22,0.3652,-0.5030,0.8682
2019-04-18,0.5373,-0.4567,0.9940
2019-04-17,0.7798,-0.3284,1.1082
2019-04-16,1.1968,0.0066,1.1903
2019-04-15,1.1991,0.0105,1.1886
2019-04-12,1.1846,-0.0014,1.1860
2019-04-11,1.1591,-0.0273,1.1863
2019-04-10,1.1431,-0.0500,1.1932
2019-04-09,1.2228,0.0172,1.2057
2019-04-08,1.2732,0.0719,1.2014
2019-04-05,1.2928,0.1094,1.1834
2019-04-04,1.2792,0.1232,1.1561
2019-04-03,1.2193,0.0940,1.1253
2019-04-02,1.1229,0.0211,1.1017
2019-04-01,1.0054,-0.0911,1.0965
2019-03-29,0.9749,-0.1444,1.1192
2019-03-28,0.9954,-0.1599,1.1553
2019-03-27,1.0502,-0.1451,1.1953
2019-03-26,1.0684,-0.1632,1.2316
2019-03-25,1.1111,-0.1613,1.2724
2019-03-22,1.2128,-0.0999,1.3127
2019-03-21,1.1858,-0.1519,1.3377
2019-03-20,1.2703,-0.1053,1.3756
2019-03-19,1.2555,-0.1464,1.4020
2019-03-18,1.1870,-0.2515,1.4386
2019-03-15,1.1647,-0.3367,1.5014
2019-03-14,1.1529,-0.4327,1.5856
2019-03-13,1.1836,-0.5102,1.6938
2019-03-12,1.2392,-0.5821,1.8213
2019-03-11,1.2579,-0.7089,1.9669
2019-03-08,1.4450,-0.6991,2.1441
2019-03-07,1.7955,-0.5234,2.3189
2019-03-06,2.0417,-0.4080,2.4497
2019-03-05,2.2162,-0.3355,2.5517
2019-03-04,2.3885,-0.2471,2.6356
2019-03-01,2.4555,-0.2418,2.6973
2019-02-28,2.5549,-0.2029,2.7578
2019-02-27,2.6839,-0.1246,2.8085
2019-02-26,2.7746,-0.0651,2.8397
2019-02-25,2.8194,-0.0366,2.8559
2019-02-22,2.8115,-0.0536,2.8651
2019-02-21,2.8530,-0.0254,2.8785
2019-02-20,2.9310,0.0461,2.8848
2019-02-19,2.9193,0.0460,2.8733
2019-02-15,2.9311,0.0693,2.8618
2019-02-14,2.9204,0.0759,2.8445
2019-02-13,2.8941,0.0686,2.8255
2019-02-12,2.8367,0.0284,2.8083
2019-02-11,2.8513,0.0500,2.8012
2019-02-08,2.8911,0.1023,2.7887
2019-02-07,3.0419,0.2788,2.7631
2019-02-06,3.1021,0.4086,2.6934
2019-02-05,3.1268,0.5355,2.5913
2019-02-04,3.1086,0.6512,2.4574
2019-02-01,3.1309,0.8362,2.2946
2019-01-31,3.0453,0.9598,2.0856
2019-01-30,2.9293,1.0837,1.8456
2019-01-29,2.7711,1.1964,1.5747
2019-01-28,2.5079,1.2323,1.2756
2019-01-25,2.2213,1.2537,0.9675
2019-01-24,1.8397,1.1856,0.6541
2019-01-23,1.3432,0.9854,0.3577
2019-01-22,0.7807,0.6693,0.1114
2019-01-18,0.6330,0.6889,-0.0560
2019-01-17,0.4374,0.6655,-0.2282
2019-01-16,0.3766,0.7712,-0.3946
2019-01-15,0.2201,0.8075,-0.5874
2019-01-14,0.0618,0.8511,-0.7893
2019-01-11,-0.1086,0.8934,-1.0020
2019-01-10,-0.4018,0.8236,-1.2254
2019-01-09,-0.6620,0.7693,-1.4313
2019-01-08,-1.0443,0.5793,-1.6236
2019-01-07,-1.4270,0.3415,-1.7684
2019-01-04,-1.7390,0.1148,-1.8538
2019-01-03,-1.9253,-0.0429,-1.8825
2019-01-02,-2.1078,-0.2360,-1.8718
2018-12-31,-2.1284,-0.3157,-1.8128
2018-12-28,-2.2189,-0.4850,-1.7338
2018-12-27,-2.3662,-0.7536,-1.6126
2018-12-26,-2.2150,-0.7909,-1.4242
2018-12-24,-1.8465,-0.6200,-1.2265
2018-12-21,-1.4861,-0.4146,-1.0715
2018-12-20,-1.1918,-0.2240,-0.9678
2018-12-19,-1.0295,-0.1178,-0.9118
2018-12-18,-0.9119,-0.0296,-0.8823
2018-12-17,-0.7305,0.1444,-0.8749
2018-12-14,-0.6447,0.2664,-0.9111
2018-12-13,-0.5568,0.4209,-0.9777
2018-12-12,-0.5633,0.5196,-1.0829
2018-12-11,-0.6535,0.5593,-1.2128
2018-12-10,-0.8125,0.5401,-1.3526
2018-12-07,-0.7506,0.7370,-1.4876
2018-12-06,-0.9605,0.7114,-1.6719
2018-12-04,-0.9132,0.9365,-1.8497
2018-12-03,-1.1833,0.9006,-2.0838
2018-11-30,-1.5958,0.7131,-2.3090
2018-11-29,-1.8102,0.6770,-2.4873
2018-11-28,-2.1137,0.5428,-2.6565
2018-11-27,-2.3674,0.4249,-2.7922
2018-11-26,-2.4671,0.4314,-2.8984
2018-11-23,-2.5578,0.4485,-3.0063
2018-11-21,-2.6162,0.5022,-3.1184
2018-11-20,-2.6180,0.6259,-3.2440
2018-11-19,-2.6458,0.7547,-3.4004
2018-11-16,-2.8689,0.7202,-3.5891
2018-11-15,-3.0587,0.7104,-3.7692
2018-11-14,-3.1679,0.7789,-3.9468
2018-11-13,-3.3656,0.7759,-4.1415
2018-11-12,-3.5747,0.7608,-4.3355
2018-11-09,-3.9561,0.5695,-4.5257
2018-11-08,-4.3933,0.2747,-4.6680
2018-11-07,-4.8190,-0.0823,-4.7367
2018-11-06,-5.2615,-0.5454,-4.7161
2018-11-05,-5.5300,-0.9502,-4.5798
2018-11-02,-5.4649,-1.1226,-4.3423
2018-11-01,-5.4026,-1.3410,-4.0616
2018-10-31,-5.1015,-1.3752,-3.7264
2018-10-30,-4.7135,-1.3309,-3.3826
2018-10-29,-4.4335,-1.3837,-3.0498
2018-10-26,-3.9306,-1.2267,-2.7039
2018-10-25,-3.6492,-1.2520,-2.3972
2018-10-24,-3.3822,-1.2979,-2.0842
2018-10-23,-3.2710,-1.5113,-1.7597
2018-10-22,-2.9286,-1.5467,-1.3819
2018-10-19,-2.4888,-1.4936,-0.9953
2018-10-18,-1.9674,-1.3456,-0.6219
2018-10-17,-1.4213,-1.1358,-0.2855
2018-10-16,-0.9284,-0.9269,-0.0015
2018-10-15,-0.7868,-1.0170,0.2302
2018-10-12,-0.4131,-0.8976,0.4845
2018-10-11,0.0172,-0.6917,0.7089
2018-10-10,0.4594,-0.4224,0.8818
2018-10-09,0.6699,-0.3175,0.9874
2018-10-08,0.8876,-0.1792,1.0668
2018-10-05,1.1226,0.0111,1.1116
2018-10-04,1.2355,0.1267,1.1088
2018-10-03,1.3054,0.2283,1.0771
2018-10-02,1.2113,0.1913,1.0200
2018-10-01,1.1454,0.1733,0.9722
2018-09-28,1.1358,0.2069,0.9289
2018-09-27,1.1460,0.2689,0.8771
2018-09-26,1.0820,0.2721,0.8099
2018-09-25,0.9567,0.2148,0.7419
2018-09-24,0.9602,0.2719,0.6882
2018-09-21,0.8659,0.2456,0.6202
2018-09-20,0.7059,0.1471,0.5588
2018-09-19,0.6266,0.1046,0.5220
2018-09-18,0.5840,0.0881,0.4959
2018-09-17,0.5829,0.1090,0.4739
2018-09-14,0.5247,0.0780,0.4466
2018-09-13,0.4136,-0.0136,0.4271
2018-09-12,0.3725,-0.0581,0.4305
2018-09-11,0.3843,-0.0607,0.4450
2018-09-10,0.4202,-0.0400,0.4602
2018-09-07,0.4171,-0.0531,0.4702
2018-09-06,0.4542,-0.0293,0.4835
2018-09-05,0.4279,-0.0629,0.4908
2018-09-04,0.5085,0.0020,0.5065
2018-08-31,0.5477,0.0417,0.5060
2018-08-30,0.6083,0.1127,0.4956
2018-08-29,0.5835,0.1161,0.4674
2018-08-28,0.5548,0.1164,0.4384
2018-08-27,0.5044,0.0951,0.4093
2018-08-24,0.4335,0.0479,0.3855
2018-08-23,0.4419,0.0684,0.3736
2018-08-22,0.4762,0.1197,0.3565
2018-08-21,0.4440,0.1174,0.3265
2018-08-20,0.3259,0.0287,0.2972
2018-08-17,0.2154,-0.0746,0.2900
2018-08-16,0.1835,-0.1251,0.3087
2018-08-15,0.1701,-0.1698,0.3399
2018-08-14,0.2800,-0.1024,0.3824
2018-08-13,0.3842,-0.0238,0.4080
2018-08-10,0.4298,0.0159,0.4139
2018-08-09,0.4568,0.0468,0.4100
2018-08-08,0.4113,0.0131,0.3982
2018-08-07,0.3317,-0.0633,0.3950
2018-08-06,0.2731,-0.1377,0.4108
2018-08-03,0.1733,-0.2719,0.4452
2018-08-02,0.3044,-0.2087,0.5132
2018-08-01,0.4942,-0.0712,0.5654
2018-07-31,0.5954,0.0123,0.5832
2018-07-30,0.6470,0.0669,0.5801
2018-07-27,0.7696,0.2062,0.5634
2018-07-26,0.7678,0.2560,0.5118
2018-07-25,0.7162,0.2684,0.4478
2018-07-24,0.7400,0.3593,0.3807
2018-07-23,0.7110,0.4202,0.2909
2018-07-20,0.6883,0.5025,0.1858
2018-07-19,0.4924,0.4321,0.0602
2018-07-18,0.2865,0.3343,-0.0478
2018-07-17,0.3250,0.4564,-0.1314
2018-07-16,0.2822,0.5276,-0.2455
2018-07-13,0.1586,0.5360,-0.3774
2018-07-12,-0.0563,0.4551,-0.5114
2018-07-11,-0.2875,0.3377,-0.6252
2018-07-10,-0.4482,0.2614,-0.7096
2018-07-09,-0.6827,0.0923,-0.7750
2018-07-06,-0.8369,-0.0389,-0.7980
2018-07-05,-0.9470,-0.1586,-0.7883
2018-07-03,-0.9998,-0.2511,-0.7487
2018-07-02,-1.0646,-0.3787,-0.6859
2018-06-29,-0.9650,-0.3738,-0.5912
2018-06-28,-0.9674,-0.4696,-0.4978
2018-06-27,-0.8002,-0.4198,-0.3804
2018-06-26,-0.6462,-0.3708,-0.2754
2018-06-25,-0.4578,-0.2751,-0.1827
2018-06-22,-0.2840,-0.1701,-0.1139
2018-06-21,-0.1453,-0.0739,-0.0714
2018-06-20,-0.0329,0.0200,-0.0529
2018-06-19,-0.0039,0.0541,-0.0579
2018-06-18,0.1108,0.1822,-0.0715
2018-06-15,0.1808,0.2979,-0.1170
2018-06-14,0.2170,0.4085,-0.1915
2018-06-13,0.1367,0.4304,-0.2936
2018-06-12,0.0225,0.4237,-0.4012
2018-06-11,-0.1455,0.3617,-0.5071
2018-06-08,-0.3240,0.2736,-0.5976
2018-06-07,-0.4330,0.2329,-0.6660
2018-06-06,-0.5659,0.1583,-0.7242
2018-06-05,-0.6809,0.0829,-0.7638
2018-06-04,-0.7269,0.0576,-0.7845
2018-06-01,-0.7222,0.0767,-0.7989
2018-05-31,-0.7149,0.1031,-0.8181
2018-05-30,-0.7220,0.1219,-0.8439
2018-05-29,-0.6564,0.2179,-0.8743
2018-05-25,-0.6075,0.3213,-0.9288
2018-05-24,-0.6327,0.3764,-1.0091
2018-05-23,-0.6902,0.4130,-1.1032
2018-05-22,-0.7507,0.4558,-1.2065
2018-05-21,-0.8993,0.4212,-1.3204
2018-05-18,-1.0358,0.3899,-1.4257
2018-05-17,-1.1612,0.3620,-1.5232
2018-05-16,-1.3064,0.3073,-1.6137
2018-05-15,-1.4165,0.2740,-1.6905
2018-05-14,-1.5223,0.2367,-1.7591
2018-05-11,-1.7036,0.1147,-1.8182
2018-05-10,-1.8847,-0.0378,-1.8469
2018-05-09,-2.0209,-0.1835,-1.8374
2018-05-08,-2.0774,-0.2859,-1.7916
2018-05-07,-2.0872,-0.3671,-1.7201
2018-05-04,-2.1388,-0.5105,-1.6283
2018-05-03,-1.9718,-0.4711,-1.5007
2018-05-02,-1.8015,-0.4186,-1.3829
2018-05-01,-1.7203,-0.4420,-1.2783
2018-04-30,-1.6048,-0.4371,-1.1678
2018-04-27,-1.5880,-0.5295,-1.0585
2018-04-26,-1.5420,-0.6158,-0.9262
2018-04-25,-1.4441,-0.6719,-0.7722
2018-04-24,-1.2418,-0.6376,-0.6042
2018-04-23,-1.0157,-0.5708,-0.4448
2018-04-20,-0.6092,-0.3071,-0.3021
2018-04-19,-0.2814,-0.0560,-0.2253
2018-04-18,0.0513,0.2627,-0.2113
2018-04-17,0.2699,0.5469,-0.2770
2018-04-16,0.0797,0.4934,-0.4137
2018-04-13,-0.1063,0.4308,-0.5371
2018-04-12,-0.3896,0.2552,-0.6448
2018-04-11,-0.6117,0.0968,-0.7086
2018-04-10,-0.7207,0.0120,-0.7328
2018-04-09,-0.8953,-0.1595,-0.7358
2018-04-06,-0.8802,-0.1843,-0.6959
2018-04-05,-0.9637,-0.3139,-0.6498
2018-04-04,-1.1245,-0.5531,-0.5714
2018-04-03,-0.8573,-0.4242,-0.4331
2018-04-02,-0.7065,-0.3794,-0.3270
2018-03-29,-0.6805,-0.4483,-0.2322
2018-03-28,-0.6186,-0.4985,-0.1201
2018-03-27,-0.4610,-0.4656,0.0045
2018-03-26,-0.3841,-0.5050,0.1209
2018-03-23,-0.0895,-0.3367,0.2472
2018-03-22,0.2154,-0.1160,0.3314
2018-03-21,0.4099,0.0495,0.3604
2018-03-20,0.5429,0.1949,0.3480
2018-03-19,0.6386,0.3394,0.2993
2018-03-16,0.5990,0.3846,0.2144
2018-03-15,0.5154,0.3972,0.1183
2018-03-14,0.4952,0.4762,0.0190
2018-03-13,0.3605,0.4606,-0.1001
2018-03-12,0.1889,0.4042,-0.2152
2018-03-09,-0.0015,0.3148,-0.3163
2018-03-08,-0.0934,0.3016,-0.3950
2018-03-07,-0.3158,0.1545,-0.4704
2018-03-06,-0.3167,0.1923,-0.5090
2018-03-05,-0.4720,0.0851,-0.5571
2018-03-02,-0.4432,0.1352,-0.5784
2018-03-01,-0.3075,0.3047,-0.6122
2018-02-28,-0.3206,0.3678,-0.6883
2018-02-27,-0.4697,0.3105,-0.7803
2018-02-26,-0.7201,0.1378,-0.8579
2018-02-23,-0.8448,0.0476,-0.8923
2018-02-22,-0.8864,0.0178,-0.9042
2018-02-21,-0.9406,-0.0319,-0.9087
2018-02-20,-1.0609,-0.1602,-0.9007
2018-02-16,-1.2240,-0.3633,-0.8607
2018-02-15,-1.4088,-0.6389,-0.7698
2018-02-14,-1.6096,-0.9995,-0.6101
2018-02-13,-1.4727,-1.1124,-0.3602
2018-02-12,-1.3260,-1.2439,-0.0821
2018-02-09,-1.1195,-1.3484,0.2288
2018-02-08,-0.6795,-1.2455,0.5659
2018-02-07,-0.3782,-1.2555,0.8773
2018-02-06,0.0022,-1.1889,1.1912
2018-02-05,0.7552,-0.7332,1.4884
2018-02-02,1.1814,-0.4903,1.6717
2018-02-01,1.4457,-0.3486,1.7943
2018-01-31,1.6592,-0.2222,1.8814
2018-01-30,1.8690,-0.0680,1.9370
2018-01-29,1.9401,-0.0139,1.9540
2018-01-26,1.9171,-0.0403,1.9574
2018-01-25,1.9516,-0.0159,1.9675
2018-01-24,1.9817,0.0101,1.9715
2018-01-23,1.9333,-0.0357,1.9690
2018-01-22,2.1144,0.1365,1.9779
2018-01-19,2.4050,0.4612,1.9438
2018-01-18,2.5376,0.7092,1.8285
2018-01-17,2.2882,0.6370,1.6512
2018-01-16,2.0736,0.5817,1.4919
2018-01-12,1.9702,0.6238,1.3465
2018-01-11,1.8840,0.6935,1.1905
2018-01-10,1.6928,0.6757,1.0172
2018-01-09,1.5545,0.7062,0.8482
2018-01-08,1.2870,0.6153,0.6717
2018-01-05,1.0123,0.4945,0.5179
2018-01-04,0.6622,0.2680,0.3942
2018-01-03,0.3980,0.0708,0.3273
2018-01-02,0.2143,-0.0953,0.3096
2017-12-29,0.1723,-0.1611,0.3334
2017-12-28,0.1390,-0.2346,0.3736
2017-12-27,0.1614,-0.2709,0.4323
2017-12-26,0.2048,-0.2952,0.5000
2017-12-22,0.2876,-0.2863,0.5738
2017-12-21,0.4366,-0.2088,0.6454
2017-12-20,0.5274,-0.1702,0.6976
2017-12-19,0.6025,-0.1377,0.7402
2017-12-18,0.6562,-0.1184,0.7746
2017-12-15,0.7651,-0.0390,0.8042
2017-12-14,0.8696,0.0557,0.8139
2017-12-13,0.9387,0.1387,0.8000
2017-12-12,0.8684,0.1031,0.7653
2017-12-11,0.8626,0.1230,0.7396
2017-12-08,0.8584,0.1496,0.7088
2017-12-07,0.9117,0.2402,0.6714
2017-12-06,0.9601,0.3487,0.6114
2017-12-05,0.8936,0.3694,0.5242
2017-12-04,0.7433,0.3115,0.4319
2017-12-01,0.5945,0.2405,0.3540
2017-11-30,0.4834,0.1895,0.2939
2017-11-29,0.3862,0.1397,0.2465
2017-11-28,0.3145,0.1029,0.2115
2017-11-27,0.2501,0.0643,0.1858
2017-11-24,0.1842,0.0145,0.1697
2017-11-22,0.1051,-0.0611,0.1661
2017-11-21,-0.0009,-0.1823,0.1814
2017-11-20,-0.0880,-0.3150,0.2270
2017-11-17,-0.1523,-0.4580,0.3057
2017-11-16,-0.1426,-0.5628,0.4202
2017-11-15,-0.0172,-0.5781,0.5609
2017-11-14,0.1246,-0.5809,0.7054
2017-11-13,0.3071,-0.5436,0.8507
2017-11-10,0.4715,-0.5150,0.9866
2017-11-09,0.5526,-0.5628,1.1153
2017-11-08,0.6976,-0.5585,1.2560
