timestamp,value
2025-06-01,9835.0680952381
2025-05-01,9531.20090909091
2025-04-01,9172.69590909091
2025-03-01,9735.82333333334
2025-02-01,9330.975
2025-01-01,8976.68043478261
2024-12-01,8909.90772727273
2024-11-01,9075.72714285714
2024-10-01,9533.99130434783
2024-09-01,9259.12857142857
2024-08-01,8981.11772727273
2024-07-01,9385.31304347826
2024-06-01,9648.167
2024-05-01,10117.1634782609
2024-04-01,9445.59363636363
2024-03-01,8692.81904761905
2024-02-01,8304.95047619048
2024-01-01,8351.33956521739
2023-12-01,8407.90047619048
2023-11-01,8189.58772727273
2023-10-01,7941.35590909091
2023-09-01,8276.71380952381
2023-08-01,8347.82826086957
2023-07-01,8476.67904761905
2023-06-01,8396.51772727273
2023-05-01,8243.15608695652
2023-04-01,8809.1575
2023-03-01,8856.31086956522
2023-02-01,8936.587
2023-01-01,9007.34636363636
2022-12-01,8371.09136363636
2022-11-01,8049.86136363636
2022-10-01,7651.08285714286
2022-09-01,7746.01136363636
2022-08-01,7990.81217391304
2022-07-01,7544.80952380952
2022-06-01,9067.55181818182
2022-05-01,9395.02727272727
2022-04-01,10174.3476190476
2022-03-01,10230.8939130435
2022-02-01,9943.175
2022-01-01,9782.3375
2021-12-01,9551.18
2021-11-01,9728.90454545454
2021-10-01,9829.21904761905
2021-09-01,9324.70954545455
2021-08-01,9370.13857142857
2021-07-01,9450.82045454546
2021-06-01,9631.5
2021-05-01,10166.285
2021-04-01,9324.8175
2021-03-01,8988.24782608696
2021-02-01,8470.94
2021-01-01,7972.1475
2020-12-01,7772.2380952381
2020-11-01,7068.90714285714
2020-10-01,6713.81136363636
2020-09-01,6704.9
2020-08-01,6508.39285714286
2020-07-01,6372.46086956522
2020-06-01,5754.59545454546
2020-05-01,5239.82631578947
2020-04-01,5057.972
2020-03-01,5182.63181818182
2020-02-01,5687.75
2020-01-01,6031.20909090909
2019-12-01,6077.0625
2019-11-01,5859.95238095238
2019-10-01,5757.29782608696
2019-09-01,5759.25
2019-08-01,5709.44047619048
2019-07-01,5941.19565217391
2019-06-01,5882.225
2019-05-01,6017.90476190476
2019-04-01,6438.3625
2019-03-01,6439.46428571429
2019-02-01,6300.4875
2019-01-01,5939.10227272727
2018-12-01,6075.31578947368
2018-11-01,6195.92045454545
2018-10-01,6219.58695652174
2018-09-01,6050.7625
2018-08-01,6051.04545454545
2018-07-01,6250.75
2018-06-01,6965.85714285714
2018-05-01,6825.27380952381
2018-04-01,6851.5125
2018-03-01,6799.17857142857
2018-02-01,7006.525
2018-01-01,7065.85227272727
2017-12-01,6833.8947368421
2017-11-01,6826.54545454545
2017-10-01,6807.60227272727
2017-09-01,6577.16666666667
2017-08-01,6485.625
2017-07-01,5985.11904761905
2017-06-01,5719.76136363636
2017-05-01,5599.55952380952
2017-04-01,5683.90277777778
2017-03-01,5824.63043478261
2017-02-01,5940.9125
2017-01-01,5754.55952380952
2016-12-01,5660.35
2016-11-01,5450.93181818182
2016-10-01,4731.2619047619
2016-09-01,4722.20454545455
2016-08-01,4751.67045454545
2016-07-01,4864.90476190476
2016-06-01,4641.96590909091
2016-05-01,4694.5375
2016-04-01,4872.7380952381
2016-03-01,4953.79761904762
2016-02-01,4598.61904761905
2016-01-01,4471.7875
2015-12-01,4638.83333333333
2015-11-01,4799.90476190476
2015-10-01,5216.09090909091
2015-09-01,5217.25
2015-08-01,5127.3
2015-07-01,5456.75
2015-06-01,5833.01136363636
2015-05-01,6294.77631578947
2015-04-01,6042.0875
2015-03-01,5939.67045454545
2015-02-01,5729.275
2015-01-01,5830.53571428571
2014-12-01,6446.45238095238
2014-11-01,6712.85
2014-10-01,6737.47826086957
2014-09-01,6872.21590909091
2014-08-01,7001.8375
2014-07-01,7113.38043478261
2014-06-01,6821.14285714286
2014-05-01,6891.125
2014-04-01,6673.5625
2014-03-01,6650.03571428571
2014-02-01,7149.2125
2014-01-01,7291.46590909091
2013-12-01,7214.9
2013-11-01,7070.65476190476
2013-10-01,7203.02173913043
2013-09-01,7159.26904761905
2013-08-01,7186.25
2013-07-01,6906.64130434783
2013-06-01,7000.2375
2013-05-01,7248.71428571429
2013-04-01,7221.1619047619
2013-03-01,7652.375
2013-02-01,8060.925
2013-01-01,8053.73863636364
2012-12-01,7966.48684210526
2012-11-01,7711.22727272727
2012-10-01,8062.03260869565
2012-09-01,8087.7425
2012-08-01,7510.43181818182
2012-07-01,7584.26136363636
2012-06-01,7428.28947368421
2012-05-01,7896.90909090909
2012-04-01,8285.52631578947
2012-03-01,8470.78409090909
2012-02-01,8441.4880952381
2012-01-01,8061.91666666667
2011-12-01,7558.875
2011-11-01,7581.02272727273
2011-10-01,7394.19047619048
2011-09-01,8300.13636363636
2011-08-01,8997.98863636364
2011-07-01,9650.46428571429
2011-06-01,9066.85227272727
2011-05-01,8931.675
2011-04-01,9482.75
2011-03-01,9503.35869565217
2011-02-01,9880.9375
2011-01-01,9533.2
2010-12-01,9152.85714285714
2010-11-01,8458.42045454545
2010-10-01,8289.7619047619
2010-09-01,7729.59090909091
2010-08-01,7302.66666666667
2010-07-01,6750.56818181818
2010-06-01,6501.5
2010-05-01,6843.15789473684
2010-04-01,7729.8375
2010-03-01,7466.9347826087
2010-02-01,6867.675
2010-01-01,7367.375
2009-12-01,6976.97619047619
2009-11-01,6682.44047619048
2009-10-01,6305.98863636364
2009-09-01,6195.75
2009-08-01,6176.875
2009-07-01,5228.41304347826
2009-06-01,5015.43181818182
2009-05-01,4591.46052631579
2009-04-01,4436.925
2009-03-01,3770.875
2009-02-01,3328.4125
2009-01-01,3260.35714285714
2008-12-01,3105.09523809524
2008-11-01,3729.1875
2008-10-01,4894.89130434783
2008-09-01,6975.11363636364
2008-08-01,7633.8
2008-07-01,8407.02173913043
2008-06-01,8292
2008-05-01,8356.125
2008-04-01,8714.18181818182
2008-03-01,8434.31578947368
2008-02-01,7941.14285714286
2008-01-01,7078.90909090909
2007-12-01,6630.73611111111
2007-11-01,6957.43181818182
2007-10-01,8020.58695652174
2007-09-01,7671.35
2007-08-01,7500.20454545455
2007-07-01,7980.93181818182
2007-06-01,7514.2380952381
2007-05-01,7677.95238095238
2007-04-01,7753.34210526316
2007-03-01,6465.29545454545
2007-02-01,5718.15
2007-01-01,5689.34090909091
2006-12-01,6680.97368421053
2006-11-01,7029.29545454545
2006-10-01,7497.40909090909
2006-09-01,7622.64285714286
2006-08-01,7690.25
2006-07-01,7726.7380952381
2006-06-01,7222.77272727273
2006-05-01,8059.19047619048
2006-04-01,6404.44444444444
2006-03-01,5123.67391304348
2006-02-01,4974.975
2006-01-01,4743.85714285714
2005-12-01,4577.025
2005-11-01,4278.15909090909
2005-10-01,4056.16666666667
2005-09-01,3850.65909090909
2005-08-01,3791.90909090909
2005-07-01,3608.47619047619
2005-06-01,3529.72727272727
2005-05-01,3241.9
2005-04-01,3389.80952380952
2005-03-01,3378.90476190476
2005-02-01,3247.1
2005-01-01,3168.1
2004-12-01,3139.78571428571
2004-11-01,3130.30909090909
2004-10-01,3009.40476190476
2004-09-01,2903.17045454545
2004-08-01,2844.20238095238
2004-07-01,2816.79545454545
2004-06-01,2689.04545454545
2004-05-01,2728.46052631579
2004-04-01,2926.975
2004-03-01,3000.28260869565
2004-02-01,2751.7175
2004-01-01,2421.47619047619
2003-12-01,2202.03571428571
2003-11-01,2053.275
2003-10-01,1925.58260869565
2003-09-01,1789.67045454545
2003-08-01,1756.725
2003-07-01,1712.82608695652
2003-06-01,1685.10714285714
2003-05-01,1651.1
2003-04-01,1587.8675
2003-03-01,1655.69285714286
2003-02-01,1682.145
2003-01-01,1650.31136363636
2002-12-01,1592.96428571429
2002-11-01,1581.03571428571
2002-10-01,1486.17173913043
2002-09-01,1478.93333333333
2002-08-01,1482.91666666667
2002-07-01,1588.2847826087
2002-06-01,1650.59444444444
2002-05-01,1597.02272727273
2002-04-01,1588.57142857143
2002-03-01,1607.3925
2002-02-01,1561.3675
2002-01-01,1508.22727272727
2001-12-01,1472.84705882353
2001-11-01,1434.29318181818
2001-10-01,1377.37608695652
2001-09-01,1427.69736842105
2001-08-01,1466.41136363636
2001-07-01,1526.77045454545
2001-06-01,1610.46904761905
2001-05-01,1684.85
2001-04-01,1665.97222222222
2001-03-01,1742.15909090909
2001-02-01,1766.125
2001-01-01,1787.05681818182
2000-12-01,1852.4
2000-11-01,1795.60227272727
2000-10-01,1894.37272727273
2000-09-01,1961.89285714286
2000-08-01,1857.12391304348
2000-07-01,1803.14285714286
2000-06-01,1752.07272727273
2000-05-01,1785.09782608696
2000-04-01,1681.9075
2000-03-01,1739.8
2000-02-01,1807.025
2000-01-01,1843.85
1999-12-01,1764.88235294118
1999-11-01,1726.77272727273
1999-10-01,1723.28571428571
1999-09-01,1749.68181818182
1999-08-01,1646.7380952381
1999-07-01,1639.18181818182
1999-06-01,1422.15909090909
1999-05-01,1510.44736842105
1999-04-01,1463.725
1999-03-01,1378.47727272727
1999-02-01,1412.95
1999-01-01,1432.00002842255
1998-12-01,1475.76309447174
1998-11-01,1573.72497511139
1998-10-01,1585.49992534637
1998-09-01,1646.77269191284
1998-08-01,1619.92507875671
1998-07-01,1655.66672697449
1998-06-01,1656.59518632507
1998-05-01,1731.65792903595
1998-04-01,1800.12507817535
1998-03-01,1747.15916341095
1998-02-01,1663.99998604431
1998-01-01,1687.60000986328
1997-12-01,1761.45239143524
1997-11-01,1918.49994499359
1997-10-01,2050.6955684021
1997-09-01,2104.30955452118
