timestamp,value
2026-03-01,218.8054299356044
2026-02-01,184.3479419768756
2026-01-01,180.3914356863336
2025-12-01,170.7768992919449
2025-11-01,168.644273833077
2025-10-01,167.812160391536
2025-09-01,167.4644910251405
2025-08-01,163.347890678846
2025-07-01,165.7076416165216
2025-06-01,166.1915411074047
2025-05-01,161.1931325584958
2025-04-01,162.7502203304408
2025-03-01,167.6454679700185
2025-02-01,172.2798117105831
2025-01-01,172.8839269309394
2024-12-01,166.6951644308947
2024-11-01,166.2229822209629
2024-10-01,166.5217121909413
2024-09-01,161.3002163549875
2024-08-01,164.1539680256127
2024-07-01,166.1229822196752
2024-06-01,166.7472616252755
2024-05-01,168.6761040298751
2024-04-01,170.3973436175326
2024-03-01,163.0699638041388
2024-02-01,158.6359144955662
2024-01-01,159.3276072666515
2023-12-01,159.5326223936751
2023-11-01,165.1092152732787
2023-10-01,167.8999280784902
2023-09-01,168.6187963076835
2023-08-01,161.2767360894369
2023-07-01,157.8898409447821
2023-06-01,154.0560294835923
2023-05-01,157.1430210819627
2023-04-01,170.7543283388153
2023-03-01,168.2944285172827
2023-02-01,174.5804018005406
2023-01-01,182.6236898466865
2022-12-01,194.3354800212596
2022-11-01,192.0382041298658
2022-10-01,191.3619727322798
2022-09-01,220.0207626761007
2022-08-01,241.9349789551012
2022-07-01,229.4715884527396
2022-06-01,231.6131345011397
2022-05-01,226.3295350768203
2022-04-01,228.2876864897503
2022-03-01,239.8738771146949
2022-02-01,203.4922703922215
2022-01-01,192.2452594802541
2021-12-01,186.6932890950453
2021-11-01,183.1049665090508
2021-10-01,191.4984140885686
2021-09-01,171.579878601008
2021-08-01,163.1886465234196
2021-07-01,164.8299599347591
2021-06-01,160.7801755876585
2021-05-01,155.1856379341278
2021-04-01,145.2186361129708
2021-03-01,141.0155848340953
2021-02-01,137.974647557282
2021-01-01,136.9616003010032
2020-12-01,125.2383150282206
2020-11-01,115.210057200145
2020-10-01,111.2409885972606
2020-09-01,108.3418015516437
2020-08-01,108.6700781695264
2020-07-01,102.8644936896104
2020-06-01,99.87482130830991
2020-05-01,91.72581274978236
2020-04-01,85.0533673788871
2020-03-01,93.17534887056278
2020-02-01,110.1547575136863
2020-01-01,118.8207228601473
2019-12-01,119.2927694289734
2019-11-01,116.4381870912813
2019-10-01,112.6335639045523
2019-09-01,114.0693577033567
2019-08-01,112.0299265271324
2019-07-01,117.3838274565757
2019-06-01,114.8553517901099
2019-05-01,119.6451712203985
2019-04-01,122.7740089151012
2019-03-01,119.372708082525
2019-02-01,118.7566424704218
2019-01-01,117.0180204454038
2018-12-01,115.8940992555142
2018-11-01,121.4560298540955
2018-10-01,132.8267485623901
2018-09-01,131.713928708743
2018-08-01,127.5126804438963
2018-07-01,129.8286188969794
2018-06-01,131.6419417075388
2018-05-01,132.8524903043191
2018-04-01,128.0849939119876
2018-03-01,126.0962539412079
2018-02-01,126.3611096663866
2018-01-01,128.4351751275419
2017-12-01,121.9934570257262
2017-11-01,120.4837146242583
2017-10-01,115.5575211876223
2017-09-01,114.0862743814701
2017-08-01,111.0418935908773
2017-07-01,108.2060105684868
2017-06-01,105.672051914219
2017-05-01,108.9070977630408
2017-04-01,111.101114790091
2017-03-01,110.8229013433607
2017-02-01,116.3439359218554
2017-01-01,115.691938169752
2016-12-01,111.4705358296821
2016-11-01,105.5525599382046
2016-10-01,106.7431108666256
2016-09-01,103.1743166249251
2016-08-01,103.1487313239129
2016-07-01,102.8002572504015
2016-06-01,103.5054746934114
2016-05-01,100.8536855155762
2016-04-01,96.92617196337171
2016-03-01,93.56518231359726
2016-02-01,86.98851528608423
2016-01-01,85.27145839420656
2015-12-01,90.53613778017652
2015-11-01,96.04245317311726
2015-10-01,102.0353465489185
2015-09-01,101.883407742469
2015-08-01,102.3333970549256
2015-07-01,109.3380254179787
2015-06-01,115.7011192505264
2015-05-01,118.124995095008
2015-04-01,114.5751655026642
2015-03-01,113.2923909381559
2015-02-01,117.1959239517698
2015-01-01,114.0347523290681
2014-12-01,125.9428063754755
2014-11-01,139.1177341798243
2014-10-01,145.7527532228023
2014-09-01,154.1944715778606
2014-08-01,159.263969436772
2014-07-01,164.8115299496384
2014-06-01,168.350187460071
2014-05-01,168.0839116804455
2014-04-01,170.1001526449949
2014-03-01,168.6204550970078
2014-02-01,169.3297135449495
2014-01-01,165.5440404223137
2013-12-01,167.1546121000013
2013-11-01,163.5633849940379
2013-10-01,165.3812684635345
2013-09-01,167.9413497117656
2013-08-01,168.5747434791647
2013-07-01,165.9862252184961
2013-06-01,164.0410886338214
2013-05-01,166.7622852057175
2013-04-01,167.7996388350047
2013-03-01,171.2027849200918
2013-02-01,175.532526665383
2013-01-01,174.0164190795242
2012-12-01,169.9579224174215
2012-11-01,169.0882036690338
2012-10-01,171.2279474380693
2012-09-01,172.994156361944
2012-08-01,171.3649975807179
2012-07-01,166.5134512363088
2012-06-01,160.902266256116
2012-05-01,171.9767400312668
2012-04-01,182.6076872111075
2012-03-01,185.6415727723129
2012-02-01,181.9136759608016
2012-01-01,176.4606755548285
2011-12-01,173.4162736540506
2011-11-01,176.814722969675
2011-10-01,174.8531382901442
2011-09-01,180.696635192043
2011-08-01,183.1953834300808
2011-07-01,187.9011084878115
2011-06-01,184.9142914913921
2011-05-01,186.9132103429993
2011-04-01,194.2741653356084
2011-03-01,184.7654038676631
2011-02-01,178.7150390044905
2011-01-01,172.4565559026008
2010-12-01,166.148406638524
2010-11-01,157.0796169938861
2010-10-01,152.1918465423338
2010-09-01,144.4078619968768
2010-08-01,141.6681561307515
2010-07-01,137.8108371699904
2010-06-01,137.7243226631004
2010-05-01,140.4501556903343
2010-04-01,149.3218009901462
2010-03-01,141.516296754687
2010-02-01,136.5666008811577
2010-01-01,139.843361226604
2009-12-01,134.077833123444
2009-11-01,131.5002160287446
2009-10-01,126.6255290873619
2009-09-01,119.1147919993504
2009-08-01,122.8046759251074
2009-07-01,116.3302943031881
2009-06-01,120.5111842075319
2009-05-01,111.765340116571
2009-04-01,102.9057180124296
2009-03-01,100.9065104680404
2009-02-01,100.9233335517988
2009-01-01,104.4764141944167
2008-12-01,101.8305731268093
2008-11-01,114.3597176032316
2008-10-01,134.8449657108283
2008-09-01,164.8746707602684
2008-08-01,179.8254600171099
2008-07-01,200.8050045371123
2008-06-01,199.2191448670928
2008-05-01,190.2274129277089
2008-04-01,177.7831349859332
2008-03-01,171.1564311694786
2008-02-01,161.4178098503402
2008-01-01,154.3743473600013
2007-12-01,147.7601640601738
2007-11-01,147.5911629313196
2007-10-01,139.4462109492583
2007-09-01,131.7285732965819
2007-08-01,125.5713719404112
2007-07-01,129.6097514338476
2007-06-01,127.0757325982929
2007-05-01,126.7655070833609
2007-04-01,126.4144923061812
2007-03-01,119.6094538534473
2007-02-01,116.9030302461848
2007-01-01,110.9056962518603
2006-12-01,115.4036174115962
2006-11-01,113.4629315236608
2006-10-01,110.7082753938089
2006-09-01,112.4056434032715
2006-08-01,122.1143348361788
2006-07-01,121.4810706225316
2006-06-01,117.0795505615854
2006-05-01,119.7963243188923
2006-04-01,115.5888157573521
2006-03-01,106.945892617336
2006-02-01,106.1113125203356
2006-01-01,107.7777469571283
2005-12-01,106.106239921137
2005-11-01,101.0634713887212
2005-10-01,107.0015336338463
2005-09-01,107.6132255540511
2005-08-01,103.6115148506128
2005-07-01,97.76783025658478
2005-06-01,95.51368574058632
2005-05-01,91.74912429020238
2005-04-01,94.18855158452113
2005-03-01,94.59616110649982
2005-02-01,87.42850730873254
2005-01-01,85.49288546501737
2004-12-01,82.59997233996664
2004-11-01,83.8366992604998
2004-10-01,86.47419037663445
2004-09-01,80.67388163317114
2004-08-01,80.82343356116891
2004-07-01,79.75807142062035
2004-06-01,78.40021682702344
2004-05-01,79.67320188252881
2004-04-01,76.57355107399844
2004-03-01,75.44037076605389
2004-02-01,72.94050870380721
2004-01-01,73.16723771891214
2003-12-01,70.49293330352039
2003-11-01,67.3818177455807
2003-10-01,67.47850676436497
2003-09-01,64.47377032100329
2003-08-01,64.43363613895318
2003-07-01,63.32508810777237
2003-06-01,64.38794614760439
2003-05-01,63.06384371406601
2003-04-01,61.88518552740622
2003-03-01,65.78083000610926
2003-02-01,70.22748280671436
2003-01-01,65.15136301174422
2002-12-01,61.44038279440383
2002-11-01,57.96748250007857
2002-10-01,60.05883894305575
2002-09-01,58.9717879311101
2002-08-01,56.67199803976296
2002-07-01,56.47191695225345
2002-06-01,55.01051397725099
2002-05-01,55.95129298271822
2002-04-01,55.78008095912716
2002-03-01,54.03430345105002
2002-02-01,49.64877368262475
2002-01-01,48.65500710132908
2001-12-01,47.98873519998838
2001-11-01,48.20613504420767
2001-10-01,50.63983103016952
2001-09-01,54.3193020375413
2001-08-01,56.21351614428591
2001-07-01,55.98773297523429
2001-06-01,58.47886125618822
2001-05-01,59.94410211509277
2001-04-01,59.60241749691686
2001-03-01,59.28730125722739
2001-02-01,61.21030051702632
2001-01-01,64.02585181264987
2000-12-01,64.44169889636959
2000-11-01,64.1175854618065
2000-10-01,63.03544139016741
2000-09-01,63.80088592706803
2000-08-01,61.15054384402238
2000-07-01,60.01313658108765
2000-06-01,61.50401326800599
2000-05-01,59.53823241775107
2000-04-01,56.7254812948821
2000-03-01,58.55554633288197
2000-02-01,58.28432900412804
2000-01-01,55.73123175004968
1999-12-01,54.05417398864294
1999-11-01,53.31068526782347
1999-10-01,52.40326471657322
1999-09-01,52.15676225871971
1999-08-01,49.86410252271759
1999-07-01,47.64632254922235
1999-06-01,46.19035831096721
1999-05-01,46.63093812755999
1999-04-01,45.84184280864395
1999-03-01,43.34147052994858
1999-02-01,42.15360973871167
1999-01-01,43.93983903844965
1998-12-01,43.06527733711925
1998-11-01,45.30373233042873
1998-10-01,45.97933276797858
1998-09-01,46.24966781517291
1998-08-01,45.40427370807935
1998-07-01,46.89010298302898
1998-06-01,47.99894936449412
1998-05-01,49.97910936359151
1998-04-01,50.34268736992745
1998-03-01,49.06359769511472
1998-02-01,49.72507298701563
1998-01-01,50.45288374611683
1997-12-01,49.73627935437398
1997-11-01,52.67129227826315
1997-10-01,53.62596801702181
1997-09-01,52.96284196230504
1997-08-01,53.10197193389655
1997-07-01,52.98025886505496
1997-06-01,53.85052747350527
1997-05-01,55.99635426174015
1997-04-01,54.25626288066426
1997-03-01,55.72363967669562
1997-02-01,56.44217273995099
1997-01-01,59.49742218629407
1996-12-01,60.00804171115312
1996-11-01,58.75706913284828
1996-10-01,58.03560600583968
1996-09-01,57.27454484837439
1996-08-01,57.58614801299494
1996-07-01,57.59560697367382
1996-06-01,57.11806794697278
1996-05-01,58.49321090305915
1996-04-01,59.02538374928718
1996-03-01,57.83823677159994
1996-02-01,57.70158612047524
1996-01-01,56.13098925533584
1995-12-01,56.24708695143739
1995-11-01,54.70956415954746
1995-10-01,53.92300542624874
1995-09-01,54.04652078903117
1995-08-01,53.97317771392718
1995-07-01,53.72512152558266
1995-06-01,54.38075768422492
1995-05-01,54.84484476593428
1995-04-01,55.30711046448017
1995-03-01,54.39176966761698
1995-02-01,54.09597478921615
1995-01-01,53.75235858407472
1994-12-01,52.76559855434122
1994-11-01,52.61429434328013
1994-10-01,51.99030008289246
1994-09-01,51.48908306743029
1994-08-01,51.27799004008339
1994-07-01,52.13495023276466
1994-06-01,51.09077848338925
1994-05-01,49.88756412445014
1994-04-01,48.46865886147597
1994-03-01,47.37881825879673
1994-02-01,48.28894562422666
1994-01-01,47.49467616941643
1993-12-01,46.3694991474863
1993-11-01,47.11565139929587
1993-10-01,47.50062504521301
1993-09-01,47.66660777484398
1993-08-01,48.61113103991191
1993-07-01,48.79281821642662
1993-06-01,49.2413825259406
1993-05-01,50.12255844751563
1993-04-01,49.95521438123087
1993-03-01,49.34189706625838
1993-02-01,48.24975516394171
1993-01-01,47.90580041568875
1992-12-01,48.18591919814779
1992-11-01,48.83113269418488
1992-10-01,50.46356285605013
1992-09-01,51.44612337299773
1992-08-01,51.09324001982828
1992-07-01,50.88148313900106
1992-06-01,50.71562920479771
1992-05-01,49.76603113791452
1992-04-01,48.52071597741492
1992-03-01,47.7201822612555
1992-02-01,48.00923776047282
1992-01-01,48.05488457411397
