timestamp,value
2026-03-01,3372.952727272727
2026-02-01,3065.1885
2026-01-01,3133.982727272727
2025-12-01,2875.897727272727
2025-11-01,2819.0615
2025-10-01,2793.086956521739
2025-09-01,2654.479090909091
2025-08-01,2598.735714285714
2025-07-01,2606.370869565217
2025-06-01,2525.959047619048
2025-05-01,2447.344090909091
2025-04-01,2367.800454545455
2025-03-01,2651.598571428571
2025-02-01,2655.7725
2025-01-01,2571.370434782609
2024-12-01,2540.882272727273
2024-11-01,2582.188571428571
2024-10-01,2595.583043478261
2024-09-01,2457.478095238095
2024-08-01,2352.467272727273
2024-07-01,2349.125217391304
2024-06-01,2497.6055
2024-05-01,2566.318695652174
2024-04-01,2499.228181818182
2024-03-01,2229.441904761905
2024-02-01,2179.457142857143
2024-01-01,2201.56652173913
2023-12-01,2192.005238095238
2023-11-01,2202.255454545455
2023-10-01,2194.390909090909
2023-09-01,2184.67380952381
2023-08-01,2135.581739130435
2023-07-01,2159.732380952381
2023-06-01,2184.753636363636
2023-05-01,2274.012608695652
2023-04-01,2338.131
2023-03-01,2296.416956521739
2023-02-01,2416.1815
2023-01-01,2494.900909090909
2022-12-01,2398.206818181818
2022-11-01,2350.716363636364
2022-10-01,2255.535238095238
2022-09-01,2224.755909090909
2022-08-01,2433.916086956522
2022-07-01,2408.423333333333
2022-06-01,2575.669545454545
2022-05-01,2839.505454545455
2022-04-01,3246.990476190476
2022-03-01,3498.373043478261
2022-02-01,3245.7855
2022-01-01,3005.9805
2021-12-01,2695.531428571429
2021-11-01,2636.452272727273
2021-10-01,2934.39380952381
2021-09-01,2834.556818181818
2021-08-01,2602.991904761905
2021-07-01,2497.635454545455
2021-06-01,2446.645454545455
2021-05-01,2434.7765
2021-04-01,2319.3925
2021-03-01,2190.482608695652
2021-02-01,2078.5935
2021-01-01,2003.9755
2020-12-01,2014.671904761905
2020-11-01,1935.283333333333
2020-10-01,1806.101818181818
2020-09-01,1743.774545454545
2020-08-01,1738.555238095238
2020-07-01,1643.812173913043
2020-06-01,1568.570454545455
2020-05-01,1466.371578947368
2020-04-01,1459.9345
2020-03-01,1610.890909090909
2020-02-01,1688.095
2020-01-01,1773.090909090909
2019-12-01,1771.38
2019-11-01,1774.785714285714
2019-10-01,1725.95652173913
2019-09-01,1753.511904761905
2019-08-01,1740.678571428571
2019-07-01,1796.989130434783
2019-06-01,1755.95
2019-05-01,1781.261904761905
2019-04-01,1845.425
2019-03-01,1871.214285714286
2019-02-01,1862.9875
2019-01-01,1853.715909090909
2018-12-01,1920.381578947368
2018-11-01,1938.511363636364
2018-10-01,2029.858695652174
2018-09-01,2026.4625
2018-08-01,2051.511363636364
2018-07-01,2082.238636363636
2018-06-01,2237.619047619048
2018-05-01,2299.666666666667
2018-04-01,2254.6875
2018-03-01,2069.238095238095
2018-02-01,2181.7875
2018-01-01,2209.727272727273
2017-12-01,2080.473684210526
2017-11-01,2097.440909090909
2017-10-01,2131.488636363636
2017-09-01,2096.488095238095
2017-08-01,2030.011363636364
2017-07-01,1902.964285714286
2017-06-01,1885.286363636364
2017-05-01,1913.02380952381
2017-04-01,1921.222222222222
2017-03-01,1901.467391304348
2017-02-01,1860.75
2017-01-01,1791.238095238095
2016-12-01,1727.7375
2016-11-01,1737.113636363636
2016-10-01,1665.904761904762
2016-09-01,1592.363636363636
2016-08-01,1639.284090909091
2016-07-01,1629.047619047619
2016-06-01,1593.506818181818
2016-05-01,1550.625
2016-04-01,1571.22619047619
2016-03-01,1531.011904761905
2016-02-01,1531.261904761905
2016-01-01,1481.1
2015-12-01,1497.202380952381
2015-11-01,1467.892857142857
2015-10-01,1516.488636363636
2015-09-01,1589.602272727273
2015-08-01,1548.125
2015-07-01,1639.5
2015-06-01,1687.727272727273
2015-05-01,1804.039473684211
2015-04-01,1819.1875
2015-03-01,1773.863636363636
2015-02-01,1817.82
2015-01-01,1814.719047619048
2014-12-01,1909.459523809524
2014-11-01,2055.555
2014-10-01,1946.189130434783
2014-09-01,1990.431818181818
2014-08-01,2030.4925
2014-07-01,1948.304347826087
2014-06-01,1838.952380952381
2014-05-01,1751.05
2014-04-01,1810.675
2014-03-01,1705.366666666667
2014-02-01,1695.165
2014-01-01,1727.411363636364
2013-12-01,1739.81
2013-11-01,1747.964285714286
2013-10-01,1814.582608695652
2013-09-01,1761.304761904762
2013-08-01,1816.235714285714
2013-07-01,1769.608695652174
2013-06-01,1814.5375
2013-05-01,1832.571428571429
2013-04-01,1861.02380952381
2013-03-01,1911.2825
2013-02-01,2053.595
2013-01-01,2037.606818181818
2012-12-01,2086.763157894737
2012-11-01,1948.829545454545
2012-10-01,1974.304347826087
2012-09-01,2064.12
2012-08-01,1843.327272727273
2012-07-01,1876.25
2012-06-01,1885.513157894737
2012-05-01,2002.522727272727
2012-04-01,2048.505263157895
2012-03-01,2184.159090909091
2012-02-01,2207.916666666667
2012-01-01,2151.333333333333
2011-12-01,2024.375
2011-11-01,2079.981818181818
2011-10-01,2180.647619047619
2011-09-01,2293.461363636364
2011-08-01,2380.975
2011-07-01,2525.428571428571
2011-06-01,2557.761363636364
2011-05-01,2587.2125
2011-04-01,2667.416666666667
2011-03-01,2555.5
2011-02-01,2515.26
2011-01-01,2439.7
2010-12-01,2356.669047619048
2010-11-01,2324.045454545455
2010-10-01,2342.178571428571
2010-09-01,2171.243181818182
2010-08-01,2110.440476190476
2010-07-01,1989.045454545455
2010-06-01,1929.409090909091
2010-05-01,2044.710526315789
2010-04-01,2314.2775
2010-03-01,2210.530434782609
2010-02-01,2053.27
2010-01-01,2230.1125
2009-12-01,2181.257142857143
2009-11-01,1956.547619047619
2009-10-01,1875.663636363636
2009-09-01,1835.597727272727
2009-08-01,1927.6375
2009-07-01,1670.55652173913
2009-06-01,1579.627272727273
2009-05-01,1466.671052631579
2009-04-01,1431.8125
2009-03-01,1338.079545454545
2009-02-01,1338.0625
2009-01-01,1420.359523809524
2008-12-01,1504.416666666667
2008-11-01,1857.13
2008-10-01,2122.028260869565
2008-09-01,2524.147727272727
2008-08-01,2762.56
2008-07-01,3067.45652173913
2008-06-01,2967.869047619048
2008-05-01,2908.2775
2008-04-01,2968.034090909091
2008-03-01,3012.052631578947
2008-02-01,2784.892857142857
2008-01-01,2456.125
2007-12-01,2382.833333333333
2007-11-01,2507.152272727273
2007-10-01,2444.532608695652
2007-09-01,2394.9625
2007-08-01,2512.602272727273
2007-07-01,2738.090909090909
2007-06-01,2681.309523809524
2007-05-01,2804.604761904762
2007-04-01,2817.052631578947
2007-03-01,2757.079545454545
2007-02-01,2839.05
2007-01-01,2799.059090909091
2006-12-01,2823.671052631579
2006-11-01,2702.136363636364
2006-10-01,2657.147727272727
2006-09-01,2484.380952380952
2006-08-01,2461.552272727273
2006-07-01,2511.833333333333
2006-06-01,2490.954545454545
2006-05-01,2852.071428571429
2006-04-01,2623.858333333333
2006-03-01,2432.478260869565
2006-02-01,2453.375
2006-01-01,2383.302380952381
2005-12-01,2250.9
2005-11-01,2056.970454545455
2005-10-01,1934.142857142857
2005-09-01,1837.693181818182
2005-08-01,1871.272727272727
2005-07-01,1783.261904761905
2005-06-01,1731.943181818182
2005-05-01,1741.45
2005-04-01,1891.988095238095
2005-03-01,1987.5
2005-02-01,1882.775
2005-01-01,1836.175
2004-12-01,1852.909523809524
2004-11-01,1817.340909090909
2004-10-01,1830.357142857143
2004-09-01,1731
2004-08-01,1692.071428571429
2004-07-01,1707.840909090909
2004-06-01,1682.029545454545
2004-05-01,1625.25
2004-04-01,1731.68
2004-03-01,1657.354347826087
2004-02-01,1685.225
2004-01-01,1608.892857142857
2003-12-01,1557.778571428571
2003-11-01,1511.585
2003-10-01,1477.223913043478
2003-09-01,1416.577272727273
2003-08-01,1457.225
2003-07-01,1440.880434782609
2003-06-01,1410.516666666667
2003-05-01,1400.3975
2003-04-01,1334.29
2003-03-01,1386.52380952381
2003-02-01,1421.535
2003-01-01,1379.268181818182
2002-12-01,1375.8619047619
2002-11-01,1373.26666666667
2002-10-01,1311.46086956522
2002-09-01,1301.7
2002-08-01,1293.35714285714
2002-07-01,1337.8652173913
2002-06-01,1356.93333333333
2002-05-01,1344.42727272727
2002-04-01,1370.38571428571
2002-03-01,1404.985
2002-02-01,1371.08
2002-01-01,1371.36363636364
2001-12-01,1348.72352941176
2001-11-01,1334.45454545455
2001-10-01,1283.53043478261
2001-09-01,1345.995
2001-08-01,1377.84545454545
2001-07-01,1418.62272727273
2001-06-01,1470.83333333333
2001-05-01,1542.39047619048
2001-04-01,1499.48333333333
2001-03-01,1512.17272727273
2001-02-01,1607.03
2001-01-01,1619.87727272727
2000-12-01,1569.055
2000-11-01,1475.55454545455
2000-10-01,1501.24545454545
2000-09-01,1602.30952380952
2000-08-01,1530.3347826087
2000-07-01,1564.37619047619
2000-06-01,1509.37272727273
2000-05-01,1468.0652173913
2000-04-01,1458.745
2000-03-01,1579.64
2000-02-01,1679.425
2000-01-01,1679.85
1999-12-01,1554.73529411765
1999-11-01,1472.43181818182
1999-10-01,1473.33333333333
1999-09-01,1492.06818181818
1999-08-01,1421.69047619048
1999-07-01,1403.36363636364
1999-06-01,1315.52272727273
1999-05-01,1323.13157894737
1999-04-01,1277.85
1999-03-01,1179.86363636364
1999-02-01,1186.475
1999-01-01,1219.40002441406
1998-12-01,1250.39477539063
1998-11-01,1295.30004882813
1998-10-01,1303.70458984375
1998-09-01,1341.88635253906
1998-08-01,1310.55004882813
1998-07-01,1312.66662597656
1998-06-01,1305.52380371094
1998-05-01,1364.31579589844
1998-04-01,1417.55004882813
1998-03-01,1438.31823730469
1998-02-01,1465.17504882813
1998-01-01,1485.47497558594
1997-12-01,1530.52380371094
1997-11-01,1598.32495117188
1997-10-01,1607.32604980469
1997-09-01,1611.61901855469
