timestamp,open,high,low,close,volume
2020-08-21 11:40:00,122.4600,122.6200,122.3100,122.6100,40117
2020-08-21 11:35:00,122.4600,122.5600,122.4100,122.4500,54177
2020-08-21 11:30:00,122.6600,122.6700,122.4500,122.4600,47899
2020-08-21 11:25:00,122.5900,122.7300,122.5700,122.6800,20049
2020-08-21 11:20:00,122.6900,122.7233,122.5500,122.6000,24483
2020-08-21 11:15:00,122.7200,122.8200,122.6455,122.7050,21092
2020-08-21 11:10:00,122.5900,122.7200,122.5600,122.7200,17612
2020-08-21 11:05:00,122.6050,122.6200,122.5100,122.5800,21950
2020-08-21 11:00:00,122.7000,122.7700,122.5400,122.6000,29168
2020-08-21 10:55:00,122.7000,122.7700,122.6746,122.7000,16045
2020-08-21 10:50:00,122.7800,122.7800,122.6500,122.7054,27326
2020-08-21 10:45:00,122.8300,122.8400,122.7400,122.7850,17681
2020-08-21 10:40:00,122.7300,122.9700,122.7300,122.8400,14912
2020-08-21 10:35:00,122.8271,122.8400,122.7200,122.7450,19449
2020-08-21 10:30:00,122.7850,122.8700,122.7300,122.8400,25364
2020-08-21 10:25:00,122.9150,122.9155,122.7700,122.7900,22110
2020-08-21 10:20:00,123.0400,123.1522,122.9300,122.9300,15203
2020-08-21 10:15:00,123.3400,123.3400,123.0150,123.0600,20970
2020-08-21 10:10:00,123.1800,123.4842,123.1600,123.3600,30271
2020-08-21 10:05:00,123.1300,123.3600,123.0800,123.1500,33536
2020-08-21 10:00:00,123.1200,123.1700,123.0300,123.1200,21441
2020-08-21 09:55:00,123.4522,123.4522,123.1700,123.1800,20506
2020-08-21 09:50:00,122.6400,123.4800,122.6400,123.4500,33847
2020-08-21 09:45:00,122.8800,122.9200,122.5460,122.6000,28403
2020-08-21 09:40:00,123.1000,123.1000,122.6000,122.8892,27255
2020-08-21 09:35:00,123.0100,123.1500,122.5100,123.1000,419585
2020-08-21 09:30:00,122.9600,122.9600,122.9400,122.9600,3129
2020-08-21 09:20:00,122.4536,122.4536,122.4536,122.4536,111
2020-08-21 09:10:00,122.5000,122.7000,122.5000,122.7000,1009
2020-08-21 09:05:00,122.6000,122.6000,122.3500,122.3500,2572
2020-08-21 09:00:00,122.8500,122.8500,122.8500,122.8500,234
2020-08-21 08:35:00,122.6500,122.6500,122.6500,122.6500,993
2020-08-21 08:10:00,122.5500,122.5600,122.5500,122.5600,411
2020-08-21 08:05:00,122.6400,122.6400,122.6400,122.6400,1002
2020-08-21 07:50:00,122.9000,122.9000,122.9000,122.9000,149
2020-08-21 07:05:00,123.0000,123.0000,123.0000,123.0000,116
2020-08-20 19:05:00,123.2000,123.2000,123.2000,123.2000,204
2020-08-20 18:50:00,123.2000,123.2000,123.2000,123.2000,100
2020-08-20 18:45:00,123.2000,123.2000,123.2000,123.2000,100
2020-08-20 18:40:00,123.1500,123.1500,123.1500,123.1500,100
2020-08-20 17:35:00,123.3300,123.3300,123.3300,123.3300,122
2020-08-20 17:10:00,123.1500,123.1500,123.1500,123.1500,2916
