timestamp,open,high,low,close,volume
2020-06-23,14.9500,14.9900,14.4850,14.5000,1001241
2020-06-22,14.5200,14.7800,14.3600,14.7300,909158
2020-06-19,15.1000,15.2900,14.5200,14.5200,857485
2020-06-18,14.7200,15.2700,14.7200,14.8700,891255
2020-06-17,15.0800,15.3100,14.8583,14.9200,1181417
2020-06-16,16.0900,16.0900,15.0200,15.1700,3768827
2020-06-15,13.8400,15.3800,13.6550,15.2400,2474495
2020-06-12,15.2600,15.2600,14.1000,14.3100,2261103
2020-06-11,14.4900,14.9200,14.1700,14.3900,2040031
2020-06-10,16.1400,16.1400,15.4700,15.9500,1579002
2020-06-09,16.6400,16.6400,15.9400,16.1800,2715624
2020-06-08,16.9400,17.0800,16.6500,17.0300,1671358
2020-06-05,16.2500,16.5400,16.0700,16.3800,1477082
2020-06-04,15.3000,15.6000,15.0600,15.6000,1072202
2020-06-03,14.8000,15.3400,14.7700,15.2000,1360994
2020-06-02,14.4000,14.7400,14.4000,14.7100,1378697
2020-06-01,14.4400,14.6200,14.3100,14.3600,1347602
2020-05-29,14.2800,14.4800,13.9400,14.4200,1359048
2020-05-28,14.6100,14.6750,14.3200,14.4500,1594162
2020-05-27,15.0700,15.1600,14.6500,14.9300,2861349
2020-05-26,14.9100,15.0500,14.8100,14.9200,1055192
2020-05-22,14.3200,14.6000,14.1200,14.5600,1017700
2020-05-21,14.5000,14.7300,14.1900,14.5200,1553445
2020-05-20,14.3500,14.9000,14.2600,14.5200,2583663
2020-05-19,13.9400,14.3700,13.8500,14.1600,1447567
2020-05-18,13.5100,14.2000,13.5100,13.9300,1836153
2020-05-15,12.8200,13.2800,12.8100,13.2400,1054661
2020-05-14,12.6600,13.1500,12.1600,12.8700,1615412
2020-05-13,13.0400,13.0500,12.4200,12.7000,1256632
2020-05-12,13.2500,13.6400,13.0500,13.0500,1512695
2020-05-11,13.1900,13.3100,13.0200,13.1900,1587357
2020-05-08,13.0800,13.4000,12.9800,13.3700,2425208
2020-05-07,13.2500,13.3300,12.8100,12.8500,1206106
2020-05-06,13.2500,13.5150,12.7300,12.9100,1259949
2020-05-05,13.6900,14.2300,13.1200,13.2000,1914798
2020-05-04,12.9000,13.2800,12.4900,13.2700,2175035
2020-05-01,13.2300,13.4500,12.8700,13.0100,2427871
2020-04-30,14.3000,14.3950,13.4980,13.6500,7302638
2020-04-29,13.3400,14.0150,13.1400,13.9100,3948558
2020-04-28,12.4800,12.9000,12.4400,12.7200,2015783
2020-04-27,12.1400,12.4600,11.9100,12.4400,2232649
2020-04-24,12.6000,12.8700,12.1400,12.2800,2240100
2020-04-23,11.7200,12.3800,11.6800,12.3500,2584887
2020-04-22,11.7900,11.7900,11.2250,11.5800,2521669
2020-04-21,10.9900,11.3100,10.7400,11.2600,4257909
2020-04-20,10.7900,11.6200,10.4472,11.0600,5058530
2020-04-17,10.6800,11.2000,10.4788,11.1900,2912116
2020-04-16,10.4100,10.6800,10.3900,10.4600,3489155
2020-04-15,10.3700,10.6400,10.1800,10.5400,9413793
2020-04-14,10.4500,10.9500,10.4500,10.8600,2824300
2020-04-13,10.8900,10.8900,10.1700,10.4500,2664564
2020-04-09,9.9900,10.8400,9.8400,10.3500,6034296
2020-04-08,9.7600,10.0900,9.3800,9.3800,3544252
2020-04-07,9.8700,10.1900,9.5200,9.5500,6513905
2020-04-06,9.4500,9.8700,9.3200,9.3200,3188984
2020-04-03,9.6000,9.9700,8.6700,9.3500,4123602
2020-04-02,9.2500,10.2200,9.0900,9.3300,4938730
2020-04-01,8.8200,8.9700,8.4655,8.8400,2466250
