timestamp,open,high,low,close,volume
2025-11-09 00:30:00,3375.50000,3382.30000,3375.50000,3380.59000,125
2025-11-09 00:25:00,3376.75000,3377.55000,3370.79000,3375.52000,738
2025-11-09 00:20:00,3375.48000,3379.94000,3373.94000,3376.51000,988
2025-11-09 00:15:00,3386.81000,3386.81000,3375.00000,3375.50000,300
2025-11-09 00:10:00,3398.56000,3398.57000,3386.23000,3386.82000,562
2025-11-09 00:05:00,3398.81000,3399.65000,3395.66000,3398.57000,249
2025-11-09 00:00:00,3400.47000,3401.36000,3398.40000,3399.13000,107
2025-11-08 23:55:00,3400.85000,3401.09000,3398.47000,3400.46000,282
2025-11-08 23:50:00,3405.90000,3406.10000,3399.65000,3400.84000,89
2025-11-08 23:45:00,3405.79000,3407.10000,3403.12000,3406.10000,34
2025-11-08 23:40:00,3407.70000,3408.83000,3405.61000,3405.75000,99
2025-11-08 23:35:00,3411.08000,3411.19000,3404.90000,3407.69000,161
2025-11-08 23:30:00,3407.74000,3414.13000,3407.74000,3411.08000,164
2025-11-08 23:25:00,3408.20000,3408.84000,3406.51000,3407.65000,44
2025-11-08 23:20:00,3407.44000,3409.50000,3407.13000,3408.33000,94
2025-11-08 23:15:00,3409.42000,3412.49000,3407.44000,3407.44000,265
2025-11-08 23:10:00,3405.64000,3411.57000,3404.97000,3409.43000,380
2025-11-08 23:05:00,3408.50000,3409.69000,3403.62000,3405.64000,118
2025-11-08 23:00:00,3408.36000,3409.84000,3405.41000,3408.43000,194
2025-11-08 22:55:00,3407.89000,3409.49000,3407.15000,3408.37000,159
2025-11-08 22:50:00,3403.96000,3411.01000,3403.57000,3407.95000,755
2025-11-08 22:45:00,3398.38000,3406.29000,3397.85000,3403.97000,717
2025-11-08 22:40:00,3398.76000,3405.28000,3398.31000,3398.52000,246
2025-11-08 22:35:00,3399.84000,3401.02000,3397.64000,3398.42000,99
2025-11-08 22:30:00,3402.60000,3402.60000,3399.67000,3399.85000,83
2025-11-08 22:25:00,3403.06000,3403.90000,3401.36000,3402.60000,293
2025-11-08 22:20:00,3397.40000,3404.55000,3397.40000,3403.07000,114
2025-11-08 22:15:00,3397.73000,3398.14000,3393.51000,3397.19000,147
2025-11-08 22:10:00,3401.53000,3402.13000,3397.73000,3397.74000,166
2025-11-08 22:05:00,3400.59000,3401.88000,3397.31000,3401.53000,63
2025-11-08 22:00:00,3404.77000,3405.16000,3399.49000,3400.63000,110
2025-11-08 21:55:00,3404.88000,3407.80000,3403.92000,3404.78000,58
2025-11-08 21:50:00,3408.89000,3409.60000,3402.37000,3404.88000,83
2025-11-08 21:45:00,3408.25000,3408.98000,3405.79000,3408.84000,68
2025-11-08 21:40:00,3403.62000,3409.18000,3403.62000,3408.38000,64
2025-11-08 21:35:00,3403.93000,3408.39000,3403.07000,3403.62000,207
2025-11-08 21:30:00,3401.64000,3405.61000,3400.04000,3403.93000,147
2025-11-08 21:25:00,3399.17000,3403.06000,3398.31000,3401.64000,86
2025-11-08 21:20:00,3398.26000,3400.95000,3396.20000,3399.17000,89
2025-11-08 21:15:00,3394.90000,3398.64000,3393.80000,3398.26000,124
2025-11-08 21:10:00,3397.70000,3399.16000,3393.20000,3394.90000,97
2025-11-08 21:05:00,3398.20000,3399.21000,3396.26000,3397.70000,71
2025-11-08 21:00:00,3396.69000,3398.81000,3395.08000,3398.20000,78
2025-11-08 20:55:00,3398.45000,3399.19000,3395.55000,3396.92000,107
2025-11-08 20:50:00,3400.34000,3401.62000,3397.97000,3398.40000,68
2025-11-08 20:45:00,3398.90000,3403.06000,3396.84000,3400.25000,180
2025-11-08 20:40:00,3397.12000,3400.72000,3395.30000,3398.76000,163
2025-11-08 20:35:00,3391.37000,3398.60000,3391.13000,3397.12000,272
2025-11-08 20:30:00,3391.84000,3393.84000,3389.98000,3391.37000,112
2025-11-08 20:25:00,3389.12000,3391.84000,3388.75000,3391.84000,65
2025-11-08 20:20:00,3390.65000,3390.65000,3384.71000,3389.12000,141
2025-11-08 20:15:00,3381.40000,3390.65000,3380.95000,3390.65000,84
2025-11-08 20:10:00,3386.58000,3390.10000,3379.43000,3381.53000,133
2025-11-08 20:05:00,3392.90000,3394.80000,3385.38000,3386.58000,179
2025-11-08 20:00:00,3388.13000,3393.29000,3386.42000,3392.90000,296
2025-11-08 19:55:00,3384.14000,3390.00000,3383.68000,3388.12000,133
2025-11-08 19:50:00,3384.18000,3386.23000,3383.18000,3384.14000,103
2025-11-08 19:45:00,3382.65000,3387.42000,3380.76000,3384.18000,223
2025-11-08 19:40:00,3381.52000,3384.90000,3381.31000,3382.65000,177
2025-11-08 19:35:00,3372.81000,3382.32000,3371.10000,3381.52000,148
2025-11-08 19:30:00,3372.80000,3375.91000,3370.26000,3372.81000,150
2025-11-08 19:25:00,3363.89000,3373.29000,3362.10000,3372.80000,1028
2025-11-08 19:20:00,3387.98000,3388.78000,3362.00000,3363.90000,1493
2025-11-08 19:15:00,3399.23000,3399.83000,3386.75000,3387.98000,351
2025-11-08 19:10:00,3402.10000,3403.06000,3397.79000,3399.23000,384
2025-11-08 19:05:00,3402.76000,3405.27000,3400.28000,3402.10000,111
2025-11-08 19:00:00,3401.72000,3403.57000,3399.00000,3402.70000,86
2025-11-08 18:55:00,3403.72000,3406.54000,3401.69000,3401.72000,354
2025-11-08 18:50:00,3399.80000,3404.17000,3399.07000,3403.72000,432
2025-11-08 18:45:00,3395.23000,3399.80000,3395.23000,3399.80000,176
2025-11-08 18:40:00,3394.29000,3395.39000,3393.06000,3395.30000,136
2025-11-08 18:35:00,3392.13000,3394.48000,3388.30000,3394.29000,732
2025-11-08 18:30:00,3388.72000,3396.09000,3388.72000,3392.13000,371
2025-11-08 18:25:00,3386.40000,3389.16000,3385.07000,3388.72000,183
2025-11-08 18:20:00,3393.37000,3393.37000,3385.58000,3386.26000,152
2025-11-08 18:15:00,3396.36000,3397.11000,3391.65000,3393.30000,308
2025-11-08 18:10:00,3392.52000,3398.71000,3392.52000,3396.36000,231
2025-11-08 18:05:00,3393.72000,3394.90000,3390.53000,3392.52000,189
